sample_idx,ts_utc,ms_today,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,input_voltage,temp_mos_max,temp_motor,battery_level
29,2025-09-27 22:54:57.202000+00:00,82497202,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.008733960681818182,0.3355374545454545,2.1853338636363637,-0.32755781818181817,0.0033509831818181817,0.9376655,-0.10822665000000001,-0.04885714772727272,0.11115718863636365,,0.061704545454545456,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
30,2025-09-27 22:54:57.302000+00:00,82497302,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.008624084838709677,0.33549191397849465,2.1849417204301074,-0.3287257096774193,0.002512375376344086,0.9376576666666667,-0.12938391397849464,0.076823211827957,0.10535639462365592,,0.061204301075268815,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
31,2025-09-27 22:54:57.402000+00:00,82497402,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.00860913,0.335496,2.18486,-0.328825,0.00211369,0.937664,-0.128134,0.11987,0.119163,,0.0618804347826087,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
32,2025-09-27 22:54:57.502000+00:00,82497502,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.008613876666666666,0.33553184848484846,2.184550303030303,-0.32617194949494954,-0.0019084174747474745,0.9376082525252525,0.18002244444444443,0.12532271717171717,0.30643658585858585,,0.06194949494949495,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
33,2025-09-27 22:54:57.602000+00:00,82497602,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.008951409101123596,0.33572219101123596,2.1841516853932585,-0.327291,0.005190597258426966,0.9377038314606742,0.3648329730337079,0.1874848202247191,0.3468343370786517,,0.061067415730337075,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
34,2025-09-27 22:54:57.702000+00:00,82497702,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009428599120879122,0.3357981098901099,2.18367967032967,-0.3296407032967033,0.0017754175164835166,0.9376321648351649,0.13237865274725275,0.06876980219780218,0.23737382417582417,,0.061813186813186816,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
35,2025-09-27 22:54:57.802000+00:00,82497802,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009823245714285713,0.33579835714285716,2.1832185714285717,-0.3271425238095238,0.00868853619047619,0.937499238095238,0.2593265714285714,-0.09402852857142859,0.22790185714285716,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
36,2025-09-27 22:54:57.902000+00:00,82497902,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009921525531914895,0.3357768723404255,2.1828806382978723,-0.322472085106383,0.006026929787234042,0.9374813404255319,0.07812268085106383,0.03006263404255319,0.22159817021276595,,0.061595744680851064,0.042297872340425535,2279.66,2301.44,80.8,32.1,42.5,0.844
37,2025-09-27 22:54:58.002000+00:00,82498002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009851765176470588,0.33581807058823526,2.1826663529411765,-0.3214257294117647,0.0015799076470588236,0.9375009529411765,-0.12037524588235295,-0.01858698705882353,0.19017163529411765,,0.0629764705882353,0.04298823529411765,2279.66,2301.44,80.8,32.1,42.5,0.844
38,2025-09-27 22:54:58.102000+00:00,82498102,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01000780989247312,0.3357537634408602,2.182279139784946,-0.32466846236559144,0.0013176594193548387,0.9375370860215054,0.029445037634408602,0.07453606129032259,0.17607390322580646,,0.061172043010752686,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
39,2025-09-27 22:54:58.202000+00:00,82498202,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010059231417910448,0.3358227462686567,2.1818385074626865,-0.3252458208955224,0.0010135937014925374,0.9377433880597015,0.0372043380597015,0.15414714104477611,0.15045435223880596,,0.06182835820895522,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
40,2025-09-27 22:54:58.302000+00:00,82498302,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009997194104477612,0.3358346865671642,2.1816146268656715,-0.3262189552238806,0.006897148925373134,0.9378015970149254,-0.18008245298507464,-0.0034392022388059773,0.06624718805970148,,0.0610820895522388,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
41,2025-09-27 22:54:58.402000+00:00,82498402,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.00923489,0.335956,2.18132,-0.330011,0.00257766,0.937931,-0.267598,-0.0199974,0.13283,0.0,0.06,0.041,2279.66,2301.44,80.8,32.1,42.5,0.844
42,2025-09-27 22:54:58.502000+00:00,82498502,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009008811666666667,0.335779,2.181005,-0.3270895,0.004177946666666666,0.937808,-0.02903995,-0.171151,0.18371933333333332,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
43,2025-09-27 22:54:58.602000+00:00,82498602,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.008973096732673267,0.33546058415841584,2.1807181188118814,-0.32754333663366336,0.010316312673267327,0.9376717623762376,0.05417374059405941,-0.21205258415841585,0.19423164356435643,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.5,0.844
44,2025-09-27 22:54:58.702000+00:00,82498702,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.008889947419354838,0.3352344193548387,2.1804525806451616,-0.3222820322580645,0.011317352903225806,0.9376976129032257,-0.019173109677419357,-0.14522748387096773,0.25286116129032254,,0.06119354838709677,0.042193548387096776,2279.66,2301.44,80.8,32.1,42.5,0.844
45,2025-09-27 22:54:58.802000+00:00,82498802,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.00883702,0.335032,2.18013,-0.326753,0.00456674,0.937821,0.0932981,-0.0888795,0.242416,0.0,0.062,0.043,2279.66,2301.44,80.8,32.1,42.5,0.844
46,2025-09-27 22:54:58.902000+00:00,82498902,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009009012068965516,0.3348829655172414,2.1797179310344825,-0.3221070689655173,0.0011350495172413795,0.9380044137931035,0.16830413793103446,-0.14384142068965516,0.29697806896551726,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.5,0.845
47,2025-09-27 22:54:59.002000+00:00,82499002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.00908743275862069,0.33485262068965516,2.1794972413793103,-0.32724775862068967,0.0006717446896551724,0.938088551724138,0.15986551724137932,-5.627586206896629e-06,0.19931875862068965,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.5,0.845
48,2025-09-27 22:54:59.102000+00:00,82499102,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.00935775142857143,0.33469985714285716,2.17907,-0.32656771428571424,0.001251025142857143,0.9381115714285714,0.36488699999999996,-0.09881445714285716,0.24880657142857143,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.5,0.845
49,2025-09-27 22:54:59.202000+00:00,82499202,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009948958823529412,0.33460904705882355,2.1785208235294116,-0.32575447058823526,0.0012014976470588233,0.9381081294117648,0.5854706235294118,0.026093710588235286,0.45186545882352946,,0.06012941176470588,0.042,2279.66,2301.44,80.8,32.1,42.5,0.845
50,2025-09-27 22:54:59.302000+00:00,82499302,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01066474387755102,0.33473931632653064,2.177978673469388,-0.32737664285714285,0.006437530918367347,0.9382215204081632,0.1403732336734695,0.1784714326530612,0.2613644285714286,,0.06090816326530612,0.042,2279.66,2301.44,80.8,32.1,42.409183673469386,0.845
51,2025-09-27 22:54:59.402000+00:00,82499402,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010761051798561152,0.3350328489208633,2.1776325179856113,-0.33028541007194245,0.0026680026618705033,0.9383242158273382,-0.049371743884892086,0.24166334892086327,0.11100537410071942,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
52,2025-09-27 22:54:59.502000+00:00,82499502,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010691627338129495,0.3351645035971223,2.177438273381295,-0.3274566330935252,0.003722254460431655,0.9382932805755396,0.05096221294964028,0.04014500359712228,0.10426508633093526,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
53,2025-09-27 22:54:59.602000+00:00,82499602,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01065989420289855,0.33525421739130434,2.177166956521739,-0.3267119855072464,0.007797261159420289,0.9381632753623189,0.010319689855072464,-0.020246992753623187,0.10844915942028985,,0.06150724637681159,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
54,2025-09-27 22:54:59.702000+00:00,82499702,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010581559740259741,0.3353782207792208,2.1767896103896103,-0.3279575194805195,0.004515014545454545,0.9380077662337662,-0.08483887012987013,0.06740547402597402,0.14510532467532467,,0.061168831168831164,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
55,2025-09-27 22:54:59.802000+00:00,82499802,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010546487943262411,0.33555694326241137,2.1764056737588655,-0.329044695035461,-0.000247737163120567,0.9379364468085106,-0.03564185460992908,0.16375989361702128,0.23569382978723405,,0.06078014184397163,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
56,2025-09-27 22:54:59.902000+00:00,82499902,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010634253333333333,0.3356912222222222,2.176147333333333,-0.3283368111111111,0.007699072666666667,0.9379055,0.09351645555555556,0.12177236666666667,0.30504847777777777,,0.06192222222222222,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
57,2025-09-27 22:55:00.002000+00:00,82500002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01058892,0.33583566666666664,2.175914,-0.32911403333333333,0.008756306,0.9378805,0.051377566666666666,0.1214107,0.26970903333333335,,0.06136666666666667,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
58,2025-09-27 22:55:00.102000+00:00,82500102,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010464760869565218,0.33596647826086956,2.175545652173913,-0.3282496304347826,0.008406018913043479,0.9377594130434783,-0.030236106521739123,0.12095469565217391,0.22513721739130435,,0.061,0.0416304347826087,2279.66,2301.44,80.8,32.1,42.4,0.845
59,2025-09-27 22:55:00.202000+00:00,82500202,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01027525,0.33607200000000004,2.17498,-0.327077,0.00412669,0.9375089999999999,-0.0810322,0.0162717,0.2566355,,0.061,0.0415,2279.66,2301.44,80.8,32.1,42.4,0.845
60,2025-09-27 22:55:00.302000+00:00,82500302,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010328132835820895,0.3361477313432836,2.1746241791044776,-0.3272316417910448,0.0022397414925373134,0.9373945820895523,0.08332989253731343,-0.08784011044776119,0.34396928358208956,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
61,2025-09-27 22:55:00.402000+00:00,82500402,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01045086,0.33615253333333334,2.174348,-0.3261442666666667,0.0026577506666666667,0.9373064666666667,0.14549613333333333,-0.06958945333333333,0.3032265333333334,,0.061,0.04173333333333334,2279.66,2301.44,80.8,32.1,42.4,0.845
62,2025-09-27 22:55:00.502000+00:00,82500502,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010442626966292135,0.336059202247191,2.1740506741573036,-0.3265056404494382,0.0012730532808988763,0.9372330449438202,-0.0748555415730337,-0.020170467415730337,0.11592095505617978,,0.06138202247191011,0.04138202247191011,2279.66,2301.44,80.8,32.1,42.4,0.845
63,2025-09-27 22:55:00.602000+00:00,82500602,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010339024175824177,0.3360744065934066,2.1737465934065936,-0.327676021978022,0.002569818659340659,0.9372832307692308,0.08332119999999998,-0.054570487912087906,0.13714516483516484,,0.0615054945054945,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
64,2025-09-27 22:55:00.702000+00:00,82500702,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01028232087912088,0.3360907142857143,2.173427912087912,-0.3278126813186813,0.004825581648351648,0.9373406373626374,0.11553274945054945,-0.006546061538461531,0.16935010989010987,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
65,2025-09-27 22:55:00.802000+00:00,82500802,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009974276966292136,0.33620501123595503,2.173168426966292,-0.325170393258427,0.0064186991011235955,0.9374585617977528,-0.2713380471910113,0.1482898202247191,0.05247821898876405,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
66,2025-09-27 22:55:00.902000+00:00,82500902,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.00970565,0.3362279104477612,2.172994029850746,-0.32369228358208957,0.005667401940298507,0.9374516119402985,-0.1781098552238806,-0.003609388059701485,0.10068792388059701,,0.06155223880597015,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
67,2025-09-27 22:55:01.002000+00:00,82501002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009687695161290323,0.33609774193548386,2.1727408602150535,-0.3256279247311828,0.006481838387096774,0.9373516344086021,0.044809089247311834,-0.12975487096774194,0.14659167741935483,,0.06156989247311828,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
68,2025-09-27 22:55:01.102000+00:00,82501102,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.009947902417582416,0.33590974725274725,2.172251098901099,-0.32873697802197804,0.005706871868131868,0.9373764285714286,0.09054168021978022,-0.016897138461538466,0.21026,,0.06151648351648351,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
69,2025-09-27 22:55:01.202000+00:00,82501202,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010194587234042552,0.33582712765957445,2.1717755319148937,-0.3266254680851064,0.002329247234042553,0.9375330000000001,0.17885612978723403,-0.07377274042553192,0.26316323404255315,,0.06080851063829787,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
70,2025-09-27 22:55:01.302000+00:00,82501302,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010475392307692307,0.3357344769230769,2.1714344615384613,-0.3276106,0.003496997692307692,0.937565276923077,0.232762,-0.12561814923076925,0.23055604615384614,,0.06095384615384615,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
71,2025-09-27 22:55:01.402000+00:00,82501402,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.01080969175257732,0.335686793814433,2.1710352577319587,-0.32883194845360825,0.005506031443298969,0.9376022164948454,0.16173061030927835,-0.0660865969072165,0.21299601030927834,,0.06167010309278351,0.04167010309278351,2279.66,2301.44,80.8,32.1,42.4,0.845
72,2025-09-27 22:55:01.502000+00:00,82501502,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010980842682926829,0.33577779268292685,2.170540487804878,-0.3265535243902439,0.006509107317073171,0.9377318292682927,-0.10944060121951221,0.0692882024390244,0.09832964695121951,,0.061,0.041426829268292685,2279.66,2301.44,80.8,32.1,42.4,0.845
73,2025-09-27 22:55:01.602000+00:00,82501602,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010722912121212121,0.3359279090909091,2.170256868686869,-0.328431696969697,0.0036327483838383837,0.9378019191919192,-0.07680122525252525,0.04041572323232323,0.1630302987878788,,0.06153535353535353,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
74,2025-09-27 22:55:01.702000+00:00,82501702,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010702644303797469,0.3360222405063291,2.1699175949367087,-0.328468,0.005101015569620253,0.9377292405063291,0.0910523253164557,-0.04129585063291139,0.21632986075949368,,0.06131645569620253,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
75,2025-09-27 22:55:01.802000+00:00,82501802,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010879181521739131,0.33607702173913045,2.1695654347826085,-0.32643077173913043,0.005768171630434782,0.9376419021739131,-0.026513422826086944,0.09462966739130435,0.18077779347826087,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
76,2025-09-27 22:55:01.902000+00:00,82501902,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.010841617000000001,0.33617747,2.1691863,-0.32750893000000003,0.0026473263000000003,0.9375538099999999,0.18430418000000004,0.06280860999999999,0.22093242000000002,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
77,2025-09-27 22:55:02.002000+00:00,82502002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.0108228,0.336396,2.16878,-0.325781,0.00358992,0.937512,0.169148,-0.0182321,0.305311,0.0,0.062,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
78,2025-09-27 22:55:02.102000+00:00,82502102,0.0,0.0,0.001,0.0,0.0,0.0,0.0,-0.0109095,0.336433,2.16847,-0.329653,0.00695407,0.937367,0.0871803,0.190392,0.169822,,0.061,0.042,2279.66,2301.44,80.8,32.1,42.4,0.845
