sample_idx,ts_utc,ms_today,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,input_voltage,temp_mos_max,temp_motor,battery_level
143,2025-09-27 23:27:28.785000+00:00,84448785,4.3868901098901105,4830.494505494506,0.4837252747252747,14.225164835164835,39.3378021978022,-0.13593406593406593,39.283956043956046,0.07879615604395604,-0.029285342967032967,0.5932494505494506,0.12123797802197794,-0.2452016153846154,0.931119032967033,-21.4922945054945,-2.0763494945054948,-4.084497142857142,,-5.040230769230769,17.67297802197802,8639.902637362637,8789.962637362638,73.97032967032968,35.7,58.4,0.4436923076923077
144,2025-09-27 23:27:28.885000+00:00,84448885,4.579173913043479,4955.815217391304,0.46720652173913046,13.172826086956523,36.62684782608695,-0.06076086956521738,36.5275,0.07583837717391305,-0.025455260869565215,0.5851420652173912,-0.47271968478260873,0.14616294565217391,0.9414070108695652,-17.011808695652174,-7.21312795652174,8.211664239130435,,-4.869630434782609,17.816108695652176,8640.365543478261,8790.42554347826,74.39565217391305,35.79891304347826,58.4,0.4420108695652174
145,2025-09-27 23:27:28.985000+00:00,84448985,4.685604651162791,5010.546511627907,0.3942325581395349,9.458488372093022,26.983720930232558,-0.37,26.800348837209302,0.10802581976744186,-0.026221257209302323,0.5795502325581395,-0.25822211627906977,-0.36440520930232556,0.9491288488372093,-1.8329523255813962,-3.7296886046511633,-23.99635581395349,,-3.763046511627907,17.330162790697674,8640.852906976743,8790.912906976744,75.37441860465117,35.8,58.4,0.44
146,2025-09-27 23:27:29.085000+00:00,84449085,4.73466,5001.01,0.44682,14.004,38.1582,0.32180000000000003,38.2422,0.06398152559999999,-0.0027637720000000003,0.63407035,0.47488472000000004,0.13404298,0.96470856,44.536718,13.903436799999998,-27.873402,,-5.0767,18.02259,8641.413199999999,8791.4732,74.3,35.8,58.4,0.43885
147,2025-09-27 23:27:29.185000+00:00,84449185,4.767,5123.6543209876545,0.4744197530864197,18.342716049382716,47.53654320987654,-0.005308641975308656,47.45802469135802,0.004879402098765432,0.007339951111111111,0.6617397283950617,0.05865294074074075,0.6216493086419754,0.9748605802469136,35.04413456790123,-4.580123703703705,-0.24222962962962669,,-6.393765432098766,18.89637037037037,8642.06,8792.12,74.41358024691358,35.8,58.4,0.435
148,2025-09-27 23:27:29.285000+00:00,84449285,4.825554744525547,5286.686131386861,0.4654306569343066,15.246131386861313,39.465547445255474,-0.11788321167883212,39.3778102189781,0.006370480656934309,0.004334846277372262,0.6310662627737226,-0.049189420437956204,-0.6901971532846715,0.9769270729927007,16.97137927591241,-19.658052992700732,33.56008613138686,,-5.622912408759124,19.01797080291971,8642.20408759124,8792.264087591242,74.7,35.83065693430657,58.4,0.4343868613138686
149,2025-09-27 23:27:29.385000+00:00,84449385,4.961626373626374,5340.9670329670325,0.4399120879120879,13.53967032967033,35.447692307692314,0.03021978021978022,35.392637362637366,0.03681105604395604,0.0020208068131868135,0.5920668571428572,-0.061355096703296697,-0.963125054945055,0.9764575494505494,0.07932732307692306,-5.427171208791209,28.471415384615387,,-5.154857142857143,18.87847252747253,8642.567912087912,8792.627912087912,74.61208791208792,35.9,58.4,0.4328351648351648
150,2025-09-27 23:27:29.485000+00:00,84449485,5.034137931034483,5410.505747126437,0.4986896551724138,17.321954022988503,42.98551724137931,0.48241379310344834,43.01873563218391,0.07592292988505747,0.0044032383402298845,0.5581034022988506,0.12962120689655174,0.2510510344827586,0.9876473908045977,2.8990190804597704,-8.990721149425287,-3.231604137931034,,-6.18751724137931,19.56750574712644,8643.2908045977,8793.350804597701,73.01954022988505,35.9,58.4,0.4296781609195402
151,2025-09-27 23:27:29.585000+00:00,84449585,5.1206,5567.6,0.5359,21.212,50.426,-0.01100000000000001,50.413,0.057290560000000004,-0.00340981322,0.5878362,-0.008188,0.4343924,0.9905328999999999,10.326102,1.7138879999999999,-25.3887,,-7.4,20.4208,8643.801,8793.860999999999,72.96,35.9,58.4,0.4268
152,2025-09-27 23:27:29.685000+00:00,84449685,5.27421978021978,5766.736263736264,0.5198461538461538,20.385934065934066,47.55527472527473,-0.19769230769230772,47.4521978021978,0.016348819780219778,-0.017007124175824177,0.6215213516483516,-0.20073405164835165,-0.41717714285714286,0.991403010989011,15.668924175824175,-13.111406593406594,-12.036815824175825,,-7.287230769230769,20.8488021978022,8644.333296703297,8794.393296703298,73.8,35.9,58.4,0.42237362637362635
153,2025-09-27 23:27:29.785000+00:00,84449785,5.456876404494382,5908.887640449439,0.5214157303370787,17.55325842696629,40.96056179775281,-0.0003370786516853942,40.94056179775281,0.019464137078651685,-0.027593812359550565,0.632147202247191,0.019785837078651683,-0.17827446292134833,0.994224,-2.674864044943819,-6.234249438202246,-4.0598008988764045,,-6.5460224719101126,20.955808988764044,8644.888426966292,8794.948426966293,73.8,35.9,58.4,0.41896629213483144
154,2025-09-27 23:27:29.885000+00:00,84449885,5.567130434782609,6044.369565217391,0.5235434782608696,18.441739130434783,42.06413043478261,0.1015217391304348,42.05239130434783,0.03473268695652174,-0.02937584782608696,0.6370884347826087,-0.015439771739130435,-0.17554742173913046,0.997344152173913,-14.08951304347826,2.106,-1.9469576086956524,,-6.866478260869565,21.33508695652174,8645.33652173913,8795.39652173913,73.34565217391304,35.94130434782608,58.4,0.41717391304347823
155,2025-09-27 23:27:29.985000+00:00,84449985,5.661865979381443,6177.8247422680415,0.5362680412371135,20.008247422680412,44.59051546391753,0.165979381443299,44.57092783505155,0.053747265979381446,-0.027343131958762888,0.6360556494845361,0.13027708041237113,-0.17162184536082475,1.0002856701030927,-15.850368041237111,5.206520618556701,-0.35519505154639197,,-7.379876288659794,21.78842268041237,8645.782783505154,8795.844742268042,72.83711340206186,36.0,58.4,0.415020618556701
156,2025-09-27 23:27:30.085000+00:00,84450085,5.826204819277108,6280.421686746988,0.5513975903614459,17.87975903614458,39.77518072289157,-0.24120481927710843,39.66987951807229,0.08637989638554217,-0.022568636144578314,0.622394891566265,0.43704639759036146,0.12967690361445783,1.0035629156626507,-17.69203734939759,5.623678313253013,-3.952757349397591,,-6.812,21.92531325301205,8646.55048192771,8796.6178313253,73.5855421686747,36.0,58.4,0.4104698795180723
157,2025-09-27 23:27:30.185000+00:00,84450185,5.952241379310345,6430.137931034483,0.5583103448275862,19.935862068965516,42.76379310344827,0.17965517241379314,42.75586206896552,0.08244756551724138,-0.027967006896551724,0.6289508275862069,0.414533448275862,-0.5813732758620689,0.9977128275862068,13.475275862068965,-7.796704827586208,-7.087675172413794,,-7.518206896551725,22.592275862068966,8647.298620689655,8797.363103448275,73.20344827586206,36.0,58.4,0.40720689655172415
158,2025-09-27 23:27:30.285000+00:00,84450285,6.1124347826086955,6572.782608695652,0.5945217391304347,22.987391304347824,47.6095652173913,0.1878260869565217,47.598260869565216,0.07625198260869566,-0.02827558695652174,0.6555571739130435,-0.42705565217391295,0.013166043478260836,0.9980639130434782,-38.19114347826087,4.532520434782609,-15.999991304347827,,-8.450608695652175,23.192304347826088,8648.05652173913,8798.120869565217,71.93043478260869,36.0,58.4,0.40273913043478266
159,2025-09-27 23:27:30.385000+00:00,84450385,6.212677966101695,6700.033898305085,0.6127457627118644,23.41915254237288,47.911186440677966,-0.2633898305084746,47.79796610169492,0.07391462372881356,-0.028303042372881355,0.6761414406779661,-0.6348030508474577,0.45733096610169494,0.9989059322033899,-33.15412711864407,2.6967713898305083,-12.650579661016948,,-8.639525423728813,23.438118644067796,8648.489830508473,8798.553220338983,72.00338983050847,36.0,58.4,0.3996440677966102
