sample_idx,ts_utc,ms_today,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,input_voltage,temp_mos_max,temp_motor,battery_level
10,2025-09-27 20:43:59.560000+00:00,74639560,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0840803,0.3219016666666667,-2.53334,-0.31220000000000003,-0.07916176666666666,0.9389693333333333,0.28129,0.004519933333333337,0.24839026666666666,,0.005333333333333333,-0.074,1729.58,1740.49,81.0,28.2,30.166666666666668,0.858
11,2025-09-27 20:43:59.660000+00:00,74639660,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08304561555555555,0.32195755555555555,-2.533869888888889,-0.31224361111111115,-0.08073916444444444,0.9391829444444445,0.6420101777777778,0.10941725888888888,0.38978826666666666,,0.005,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
12,2025-09-27 20:43:59.760000+00:00,74639760,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08225244999999999,0.3219751195652174,-2.534357934782609,-0.3169108804347826,-0.07123645760869565,0.9393702717391305,-0.25539338043478266,-0.007908058695652198,-0.02418591086956523,,0.005,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
13,2025-09-27 20:43:59.860000+00:00,74639860,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.083120739,0.32178217000000003,-2.5342999,-0.31265652,-0.08426973600000001,0.93945889,-0.35011662,-0.021426333,-0.006784646799999988,,0.005,-0.07490999999999999,1729.58,1740.49,81.0,28.2,30.2,0.858
14,2025-09-27 20:43:59.960000+00:00,74639960,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08415491506849315,0.32174009589041097,-2.5343289041095893,-0.3129045890410959,-0.08262377808219178,0.9396853698630137,-0.20306120547945206,-0.01531032876712329,0.12230700684931506,,0.005068493150684932,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
15,2025-09-27 20:44:00.060000+00:00,74640060,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08435306575342466,0.3218010547945206,-2.5344179452054796,-0.31395047945205484,-0.08133055890410959,0.9397990684931506,-0.25501326027397264,0.032186383561643835,0.07824707534246576,,0.005753424657534247,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
16,2025-09-27 20:44:00.160000+00:00,74640160,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0845393247311828,0.3218925053763441,-2.534560107526882,-0.3150340967741936,-0.07836992903225808,0.9398806021505376,-0.27161088172043013,0.049530774193548385,0.08637810215053764,,0.005655913978494624,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
17,2025-09-27 20:44:00.260000+00:00,74640260,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08471889462365591,0.3220011075268817,-2.5347321505376343,-0.31613893548387095,-0.07447138064516129,0.9399440430107526,-0.2683216344086021,0.04991448387096774,0.12386654301075269,,0.005118279569892473,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
18,2025-09-27 20:44:00.360000+00:00,74640360,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0847584,0.322025,-2.53477,-0.316382,-0.0736137,0.939958,-0.267598,0.0499989,0.132114,,0.005672413793103449,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
19,2025-09-27 20:44:00.460000+00:00,74640460,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08530745894736842,0.32206415789473686,-2.5349331578947365,-0.3134764842105263,-0.07954944947368421,0.9397132631578947,0.11244764210526315,0.05153506421052632,0.2822022947368421,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.858
20,2025-09-27 20:44:00.560000+00:00,74640560,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08458531999999999,0.3222711894736842,-2.535520736842105,-0.3135901894736842,-0.07899587157894737,0.9394645157894737,0.4622689368421053,0.05222025157894737,0.34914430526315793,,0.0052947368421052635,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.8587052631578947
21,2025-09-27 20:44:00.660000+00:00,74640660,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08385778651685394,0.322438797752809,-2.5359888764044944,-0.3137735280898877,-0.08458287865168539,0.9393737415730337,0.047880312359550536,0.049683326966292136,0.10127944943820225,,0.005,-0.07480898876404495,1729.58,1740.49,81.0,28.2,30.2,0.859
22,2025-09-27 20:44:00.760000+00:00,74640760,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08408661734693877,0.32258014285714287,-2.5362005102040817,-0.31772225510204083,-0.08187301836734695,0.9393693061224491,-0.3276552336734694,0.2579038142857143,0.20552812244897958,,0.005,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
23,2025-09-27 20:44:00.860000+00:00,74640860,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08468397553956836,0.3226933741007194,-2.536253237410072,-0.31688613669064747,-0.08538478489208633,0.9392996258992805,0.01116398273381295,-0.01955960071942446,0.17560726402877697,,0.00502158273381295,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
24,2025-09-27 20:44:00.960000+00:00,74640960,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08481649352517986,0.32277251079136693,-2.5363611510791366,-0.3140573597122302,-0.08889428129496402,0.9392204892086331,-0.1983065928057554,-0.020406291366906474,0.09288273165467625,,0.005741007194244604,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
25,2025-09-27 20:44:01.060000+00:00,74641060,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08497900493827161,0.3228752716049383,-2.5366212345679013,-0.3111182098765432,-0.08206264814814815,0.9390956049382716,0.011436632098765442,0.14608641111111112,0.14742395432098765,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
26,2025-09-27 20:44:01.160000+00:00,74641160,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08499345746268658,0.32293092537313434,-2.536803880597015,-0.31220358208955223,-0.08169968731343283,0.9390142537313433,0.13037232313432834,0.10364145298507463,0.16692071641791045,,0.006,-0.07338059701492537,1729.58,1740.49,81.0,28.2,30.2,0.859
27,2025-09-27 20:44:01.260000+00:00,74641260,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08462186153846155,0.3231231538461538,-2.53716,-0.31363846153846153,-0.07911078461538461,0.9389988461538462,0.3235755384615384,0.08981372307692306,0.3393066153846154,,0.005461538461538462,-0.07353846153846154,1729.58,1740.49,81.0,28.2,30.2,0.859
28,2025-09-27 20:44:01.360000+00:00,74641360,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08409972173913044,0.32342597826086955,-2.5375954347826086,-0.3147378695652174,-0.0763048304347826,0.9390376956521739,0.23119467173913044,0.03379248260869565,0.3329434347826087,,0.005630434782608696,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
29,2025-09-27 20:44:01.460000+00:00,74641460,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08407068749999999,0.323676125,-2.537813125,-0.31635575,-0.08215958749999999,0.9390805624999999,-0.006789593749999989,0.17320237500000002,0.2002031875,,0.0053125,-0.07468749999999999,1729.58,1740.49,81.0,28.2,30.2,0.859
30,2025-09-27 20:44:01.560000+00:00,74641560,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08413583333333333,0.32381008333333333,-2.537955833333333,-0.3157399166666667,-0.08087056666666666,0.9390885833333333,-0.020679875,0.056628999999999985,0.20993516666666667,,0.005,-0.075,1729.58,1740.49,81.0,28.2,30.2,0.859
31,2025-09-27 20:44:01.660000+00:00,74641660,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08417235333333334,0.3238833111111111,-2.5380975555555554,-0.31412759999999995,-0.07568971111111111,0.9390704888888889,0.02019479111111111,-0.22728344444444445,0.2471239111111111,,0.005022222222222222,-0.07497777777777777,1729.58,1740.49,81.0,28.2,30.2,0.859
32,2025-09-27 20:44:01.760000+00:00,74641760,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08442294347826088,0.32327534782608697,-2.5384578260869564,-0.31498730434782607,-0.0850871391304348,0.9386186086956522,-0.11547468695652174,-0.13571734782608696,0.12677826086956523,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
33,2025-09-27 20:44:01.860000+00:00,74641860,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08432830579710145,0.3232282463768116,-2.5386897101449275,-0.3167981739130435,-0.08371829855072464,0.9387070144927536,-0.009980411594202904,0.06759642028985507,0.16636376811594203,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
34,2025-09-27 20:44:01.960000+00:00,74641960,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0845368,0.32324906382978724,-2.5389468085106386,-0.3136028510638298,-0.07561160851063829,0.9389134255319149,-0.27147789361702124,0.008812389361702117,0.037185617872340426,,0.006,-0.07478723404255319,1729.58,1740.49,81.0,28.2,30.2,0.859
35,2025-09-27 20:44:02.060000+00:00,74642060,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0855218909090909,0.32314618181818183,-2.5388818181818182,-0.3169465454545454,-0.09362134545454545,0.9390184545454545,-0.22834236363636362,-0.1493911,-0.07371873454545455,,0.005090909090909091,-0.075,1729.58,1740.49,81.0,28.2,30.2,0.859
36,2025-09-27 20:44:02.160000+00:00,74642160,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08581910845070422,0.3226193943661972,-2.5390642253521127,-0.31648002816901405,-0.08547394647887323,0.9387755774647888,-0.270477709859155,-0.3595232788732394,0.0019514354929577472,,0.006,-0.07495774647887324,1729.58,1740.49,81.0,28.2,30.2,0.859
37,2025-09-27 20:44:02.260000+00:00,74642260,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08608424929577464,0.3223426338028169,-2.539134647887324,-0.31641383098591547,-0.08057472112676056,0.9387685352112676,-0.11453954084507043,-0.16147792676056338,0.08521802704225352,,0.006,-0.07425352112676056,1729.58,1740.49,81.0,28.2,30.2,0.859
38,2025-09-27 20:44:02.360000+00:00,74642360,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08616312168674699,0.3221921084337349,-2.5393759036144576,-0.31577853012048196,-0.08117352530120482,0.9389410361445782,-0.004632546987951805,-0.19817612530120482,0.11158224096385543,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
39,2025-09-27 20:44:02.460000+00:00,74642460,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08610362330097086,0.3220087087378641,-2.539620873786408,-0.314216067961165,-0.08184855533980583,0.9390173786407767,0.12581685825242717,-0.06463713980582522,0.15403295145631068,,0.005213592233009709,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
40,2025-09-27 20:44:02.560000+00:00,74642560,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08562355853658536,0.32182031707317077,-2.5401360975609757,-0.31520314634146346,-0.08410378048780487,0.9391628780487804,0.0905818463414634,-0.15276316585365854,0.17303570731707318,,0.005,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
41,2025-09-27 20:44:02.660000+00:00,74642660,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08573525172413793,0.3215042413793104,-2.5403441379310343,-0.3127550344827586,-0.08564477931034482,0.9392031034482758,-0.19525048275862067,-0.22761289655172415,0.13103079310344828,,0.006,-0.07403448275862069,1729.58,1740.49,81.0,28.2,30.2,0.859
42,2025-09-27 20:44:02.760000+00:00,74642760,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08604179565217392,0.32125447826086956,-2.540498260869565,-0.31353478260869566,-0.08470701739130435,0.9393053043478261,-0.06031547826086957,-0.1471589913043478,0.1984394347826087,,0.006,-0.07482608695652174,1729.58,1740.49,81.0,28.2,30.2,0.859
43,2025-09-27 20:44:02.860000+00:00,74642860,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08595892857142858,0.32107942857142857,-2.54076,-0.3106081428571429,-0.08914317142857142,0.9394248571428572,0.17124374285714286,-0.08915495714285715,0.21550214285714286,,0.005714285714285714,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.859
44,2025-09-27 20:44:02.960000+00:00,74642960,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08582341240875913,0.3210020145985401,-2.5410242335766426,-0.3122865109489051,-0.08401277883211679,0.9395685693430657,-0.00291163722627737,-0.08951229343065693,0.18059127737226277,,0.005291970802919708,-0.0742919708029197,1729.58,1740.49,81.0,28.2,30.2,0.859
45,2025-09-27 20:44:03.060000+00:00,74643060,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08583723917525773,0.3209265979381443,-2.541188350515464,-0.3105952577319588,-0.08333650618556701,0.9396272474226804,-0.05012733711340206,-0.09379950103092784,0.1847781030927835,,0.005969072164948454,-0.075,1729.58,1740.49,81.0,28.2,30.2,0.859
46,2025-09-27 20:44:03.160000+00:00,74643160,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08594834090909091,0.32048638636363636,-2.541473181818182,-0.3114486590909091,-0.08321835909090909,0.9394173409090909,0.036465979545454545,-0.25817497727272726,0.17886270454545455,,0.005068181818181818,-0.075,1729.58,1740.49,81.0,28.2,30.2,0.859
47,2025-09-27 20:44:03.260000+00:00,74643260,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08550364468085107,0.3197099574468085,-2.5418800000000004,-0.31119040425531913,-0.07707501276595745,0.9390648510638298,0.2551465446808511,-0.5024135744680851,0.14871991489361702,,0.006,-0.07480851063829787,1729.58,1740.49,81.0,28.2,30.2,0.859
48,2025-09-27 20:44:03.360000+00:00,74643360,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0850605,0.31941,-2.54226,-0.313755,-0.0818314,0.939288,0.0810624,0.119682,0.10081,,0.006,-0.07431168831168831,1729.58,1740.49,81.0,28.2,30.2,0.859
49,2025-09-27 20:44:03.460000+00:00,74643460,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0851291587628866,0.31955972164948454,-2.5424005154639175,-0.3120237525773196,-0.08371479175257732,0.939636381443299,0.12077865979381444,0.15425897938144328,0.16507062886597937,,0.005515463917525773,-0.07451546391752577,1729.58,1740.49,81.0,28.2,30.2,0.8594845360824742
50,2025-09-27 20:44:03.560000+00:00,74643560,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08504350136986302,0.3197676301369863,-2.5427006849315066,-0.31094124657534244,-0.08654470136986302,0.9400909041095891,0.1848159589041096,0.16680601369863013,0.2077038904109589,,0.005342465753424658,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
51,2025-09-27 20:44:03.660000+00:00,74643660,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0847388,0.319861,-2.54299,-0.312399,-0.0881312,0.940252,0.226645,0.120271,0.158304,,0.005945945945945946,-0.07405405405405405,1729.58,1740.49,81.0,28.2,30.2,0.86
52,2025-09-27 20:44:03.760000+00:00,74643760,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08470048478260869,0.31978828260869563,-2.5431726086956523,-0.31235171739130435,-0.0846436347826087,0.9402585217391304,0.11095619565217393,0.028840782608695645,0.14647486956521738,,0.005326086956521739,-0.07467391304347826,1729.58,1740.49,81.0,28.2,30.2,0.86
53,2025-09-27 20:44:03.860000+00:00,74643860,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08495557045454545,0.31935040909090906,-2.543519772727273,-0.3097498863636363,-0.08265853863636363,0.9401148181818182,-0.1608874090909091,-0.25107318181818183,0.09548776363636363,,0.0055681818181818185,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
54,2025-09-27 20:44:03.960000+00:00,74643960,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08527001111111111,0.31897922222222225,-2.5436133333333335,-0.3075588888888889,-0.08438124444444445,0.9400135555555555,0.32342877777777784,-0.09622388888888889,0.2847650666666666,,0.005,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
55,2025-09-27 20:44:04.060000+00:00,74644060,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0849008654676259,0.3190730575539568,-2.5439012949640287,-0.3092664604316547,-0.0805194820143885,0.9401860575539568,0.49399396402877693,0.12238488489208633,0.36485464748201435,,0.005,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
56,2025-09-27 20:44:04.160000+00:00,74644160,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08443066744186047,0.31927422093023256,-2.5442523255813954,-0.3099500697674419,-0.08050997325581395,0.940356453488372,0.09193181395348839,0.12075959302325581,0.20607177906976745,,0.005,-0.07424418604651162,1729.58,1740.49,81.0,28.2,30.2,0.86
57,2025-09-27 20:44:04.260000+00:00,74644260,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08391754367816093,0.3195283448275862,-2.5447327586206896,-0.3098006551724138,-0.07802375747126436,0.9404714942528736,-0.015921183908045977,0.06345036206896552,0.109895,,0.005,-0.07459770114942528,1729.58,1740.49,81.0,28.2,30.2,0.86
58,2025-09-27 20:44:04.360000+00:00,74644360,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08351856956521739,0.31950095652173915,-2.545096956521739,-0.31303760869565217,-0.07339579565217391,0.9403466086956521,0.008458826086956528,-0.019870091304347828,0.1452724956521739,,0.005521739130434783,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
59,2025-09-27 20:44:04.460000+00:00,74644460,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08375314,0.3194348666666667,-2.5452375555555555,-0.3104228888888889,-0.07894956222222223,0.9402956666666666,-0.22021386666666667,-0.15132322222222225,0.0691142648888889,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
60,2025-09-27 20:44:04.560000+00:00,74644560,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08432014,0.31921940000000004,-2.5453253333333334,-0.31027760000000004,-0.08085015333333334,0.9401954,-0.32648426666666663,-0.1795138,0.050617650666666666,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
61,2025-09-27 20:44:04.660000+00:00,74644660,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08514222444444444,0.31907277777777776,-2.5453093333333334,-0.30931328888888887,-0.08894500666666666,0.9402505111111111,-0.2308447111111111,0.015974555555555547,-0.00037630222222222176,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
62,2025-09-27 20:44:04.760000+00:00,74644760,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08566507415730337,0.31907829213483146,-2.5454352808988765,-0.31232526966292135,-0.08491957640449438,0.9403723258426966,-0.4914514831460674,-0.020265103370786505,-0.12387918539325843,,0.005033707865168539,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
63,2025-09-27 20:44:04.860000+00:00,74644860,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08676959431818182,0.31931913636363635,-2.5452861363636363,-0.3112869545454545,-0.09075486818181819,0.9406541704545454,-0.33610775,0.3945754431818182,0.06672130681818182,,0.006,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
64,2025-09-27 20:44:04.960000+00:00,74644960,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08703448333333333,0.3198308333333333,-2.54548,-0.31298016666666667,-0.08330026666666666,0.9408591666666667,-0.14077566666666666,0.20142416666666668,0.10772513333333333,,0.005833333333333334,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
65,2025-09-27 20:44:05.060000+00:00,74645060,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08735017717391304,0.31980396739130434,-2.545626195652174,-0.31069850000000004,-0.08440056195652174,0.9404964130434783,-0.16276117391304348,-0.0713954347826087,0.09207721304347827,,0.005271739130434783,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
66,2025-09-27 20:44:05.160000+00:00,74645160,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08739556250000001,0.31968675,-2.545855,-0.309564125,-0.08045065000000001,0.9401333749999999,0.026164499999999993,-0.09828775000000001,0.17812987500000002,,0.006,-0.074375,1729.58,1740.49,81.0,28.2,30.2,0.86
67,2025-09-27 20:44:05.260000+00:00,74645260,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08720087128712871,0.3194801287128713,-2.546163663366337,-0.309451396039604,-0.08018066237623762,0.9398580594059406,0.15418660396039605,-0.13640670792079207,0.13597832673267327,,0.006,-0.07455445544554455,1729.58,1740.49,81.0,28.2,30.2,0.86
68,2025-09-27 20:44:05.360000+00:00,74645360,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0872009488372093,0.31935858139534884,-2.546478372093023,-0.31088951162790696,-0.08330090930232557,0.9398358604651162,0.04376407906976745,0.015535095348837211,0.10514877674418605,,0.006,-0.07451162790697674,1729.58,1740.49,81.0,28.2,30.2,0.86
69,2025-09-27 20:44:05.460000+00:00,74645460,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0873164,0.319341,-2.54662,-0.312339,-0.0857415,0.939893,-0.0584018,0.0498111,0.113762,,0.005301204819277108,-0.0743012048192771,1729.58,1740.49,81.0,28.2,30.2,0.86
70,2025-09-27 20:44:05.560000+00:00,74645560,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08727861804511279,0.31932464661654136,-2.546760977443609,-0.3130946390977443,-0.08469668796992481,0.9399211954887218,-0.019079243609022557,-0.1475821894736842,0.11233192481203008,,0.0055639097744360905,-0.07456390977443608,1729.58,1740.49,81.0,28.2,30.2,0.86
71,2025-09-27 20:44:05.660000+00:00,74645660,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08714206666666667,0.3191057333333333,-2.547070666666667,-0.31244886666666666,-0.08448174,0.9399248,0.11466504,-0.23432473333333334,0.16707293333333334,,0.006,-0.07453333333333333,1729.58,1740.49,81.0,28.2,30.2,0.86
72,2025-09-27 20:44:05.760000+00:00,74645760,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08680354347826087,0.3188061304347826,-2.5475091304347828,-0.3114866956521739,-0.08352404347826087,0.939954304347826,0.27563373913043476,-0.11906991739130435,0.26644678260869564,,0.005434782608695652,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
73,2025-09-27 20:44:05.860000+00:00,74645860,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08647996938775511,0.31892291836734693,-2.5478720408163267,-0.31111779591836736,-0.07750793877551021,0.9402274897959183,0.12660273469387753,0.16761836122448986,0.17806914285714287,,0.005612244897959183,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
74,2025-09-27 20:44:05.960000+00:00,74645960,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08646946031746032,0.3191205079365079,-2.54807873015873,-0.3097193015873016,-0.07590893650793651,0.9404808095238095,-0.054284596825396825,0.1923761,0.14651974603174603,,0.0055079365079365086,-0.074,1729.58,1740.49,81.0,28.150793650793652,30.2,0.86
75,2025-09-27 20:44:06.060000+00:00,74646060,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08659328791208791,0.3192883956043956,-2.5482786813186813,-0.30914153846153847,-0.07891498241758241,0.940626978021978,-0.06442316043956045,0.023129229670329675,0.21263573626373627,,0.005395604395604396,-0.074,1729.58,1740.49,81.0,28.13956043956044,30.2,0.86
76,2025-09-27 20:44:06.160000+00:00,74646160,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.08666910449438203,0.3194591685393258,-2.54864202247191,-0.3121612359550562,-0.08425827640449438,0.9406804494382022,0.01737931011235955,0.0512406584269663,0.17658098876404493,,0.0054943820224719105,-0.074,1729.58,1740.49,81.0,28.2,30.2,0.86
