sample_idx,ts_utc,ms_today,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,input_voltage,temp_mos_max,temp_motor,battery_level
46,2025-09-28 21:00:04.592000+00:00,75604592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00903224,0.323627,-0.774955,-0.318147,-0.00808821,0.938842,0.359991,0.0494354,0.0770565,,-0.0051204819277108436,0.074,1163.27,1168.0,81.2,25.8,29.3,0.873
47,2025-09-28 21:00:04.692000+00:00,75604692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.008846497802197803,0.32352345054945053,-0.7750404505494505,-0.31625937362637363,-0.0082332,0.9388577252747252,0.2754167934065934,-0.03377456483516484,0.06447838681318681,,-0.006,0.074,1163.27,1168.0,81.2,25.8,29.3,0.873
48,2025-09-28 21:00:04.792000+00:00,75604792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.008344458241758243,0.3231862197802198,-0.7752793956043956,-0.31120148351648347,-0.007054863296703297,0.9389539450549451,0.10495135164835165,-0.17537377362637363,0.05926156923076924,,-0.006,0.074,1163.27,1168.0,81.2,25.8,29.3,0.873
49,2025-09-28 21:00:04.892000+00:00,75604892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.008235315217391305,0.32296839130434785,-0.7753578260869565,-0.31124423913043475,-0.00500772847826087,0.9390860652173914,0.1260611739130435,-0.11340666086956522,0.07633269130434783,,-0.005673913043478261,0.074,1163.27,1168.0,81.2,25.767391304347825,29.3,0.8733260869565217
50,2025-09-28 21:00:04.992000+00:00,75604992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.008176185056179775,0.32279659550561796,-0.7754241910112359,-0.3132038651685393,-0.006204547415730337,0.9392000561797753,0.0749446,-0.16652230337078652,0.03400354606741573,,-0.005078651685393259,0.074,1163.27,1168.0,81.2,25.707865168539325,29.3,0.874
51,2025-09-28 21:00:05.092000+00:00,75605092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007810565681818182,0.3226362045454545,-0.7756780454545454,-0.3141036818181818,-0.012886629545454545,0.9395521818181819,0.07619596818181819,-0.15927993181818184,0.04819354545454546,,-0.006,0.07379545454545454,1163.27,1168.0,81.2,25.8,29.3,0.874
52,2025-09-28 21:00:05.192000+00:00,75605192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007572473793103448,0.32251544827586204,-0.7758399655172413,-0.31472041379310345,-0.007337210344827587,0.9397610689655173,0.13126329655172414,0.023338206896551722,0.12162344827586208,,-0.005655172413793104,0.073,1163.27,1168.0,81.2,25.8,29.3,0.874
53,2025-09-28 21:00:05.292000+00:00,75605292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007312921063829787,0.32247988297872343,-0.775976914893617,-0.31079417021276595,-0.003924932127659575,0.9399817127659574,0.16564588617021275,-0.15933120212765955,0.19866317021276597,,-0.005,0.073,1163.27,1168.0,81.2,25.754255319148935,29.3,0.874
54,2025-09-28 21:00:05.392000+00:00,75605392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007215409770114942,0.32242825287356325,-0.7760881379310345,-0.31267195402298853,-0.00712317367816092,0.9400871954022989,0.12912661839080458,-0.11988991034482757,0.20001131034482758,,-0.005,0.0735632183908046,1163.27,1168.0,81.2,25.7,29.3,0.874
55,2025-09-28 21:00:05.492000+00:00,75605492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007081036597938144,0.3223772989690722,-0.7762075051546391,-0.31497315463917525,-0.0046467809278350515,0.9401354639175258,0.10843081237113403,-0.045332,0.12545377319587628,,-0.005639175257731959,0.07336082474226804,1163.27,1168.0,81.2,25.763917525773195,29.3,0.874
56,2025-09-28 21:00:05.592000+00:00,75605592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0069280999999999995,0.3223838795180723,-0.7763703855421686,-0.3155257710843373,-0.0029204843373493976,0.9401756626506024,0.026452845783132527,0.03455498192771085,0.10647269879518073,,-0.006,0.07378313253012048,1163.27,1168.0,81.2,25.8,29.3,0.874
57,2025-09-28 21:00:05.692000+00:00,75605692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006879820666666666,0.32233151111111114,-0.7764978444444444,-0.31729111111111113,-0.010266391111111111,0.9401244222222223,-0.06335148222222223,0.048505106666666666,-0.013843100000000011,,-0.006,0.074,1163.27,1168.0,81.2,25.70888888888889,29.3,0.874
58,2025-09-28 21:00:05.792000+00:00,75605792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00693268387755102,0.32238044897959184,-0.7765924285714286,-0.3166631836734694,-0.010656551020408163,0.9401678163265306,0.06603141020408164,-0.016774636734693878,0.028950528571428564,,-0.005061224489795919,0.074,1163.27,1168.0,81.2,25.7,29.3,0.874
59,2025-09-28 21:00:05.892000+00:00,75605892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00680740625,0.322422625,-0.7767505,-0.315697625,-0.00876241875,0.9401565,0.0905436,0.11976337499999999,0.108761375,,-0.005875,0.074125,1163.27,1168.0,81.2,25.7,29.3,0.874
60,2025-09-28 21:00:05.992000+00:00,75605992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00669621282442748,0.32253765648854965,-0.7768541221374046,-0.3150547328244275,-0.008756945419847327,0.9401464809160305,0.15765923664122136,0.08622356488549618,0.1732874427480916,,-0.005122137404580153,0.07487786259541984,1163.27,1168.0,81.2,25.7,29.3,0.874
61,2025-09-28 21:00:06.092000+00:00,75606092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006579792977099237,0.3225292595419847,-0.7769548854961833,-0.31485931297709924,-0.00351916679389313,0.9400182366412214,0.16232946564885498,-0.12696040458015267,0.22870270992366412,,-0.005885496183206107,0.0741145038167939,1163.27,1168.0,81.2,25.7,29.3,0.874
62,2025-09-28 21:00:06.192000+00:00,75606192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006437917356321839,0.32252897701149424,-0.7771048275862069,-0.31567999999999996,-0.004683849425287356,0.9399315862068965,0.014817551724137928,-0.09182336781609195,0.11201810344827588,,-0.006,0.074,1163.27,1168.0,81.2,25.7,29.3,0.874
63,2025-09-28 21:00:06.292000+00:00,75606292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00650373,0.322376,-0.777174,-0.314113,-0.00666802,0.939874,-0.0584018,0.0498111,0.113762,0.0,-0.005,0.074,1163.27,1168.0,81.2,25.7,29.3,0.874
64,2025-09-28 21:00:06.392000+00:00,75606392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0066288897872340425,0.3225688404255319,-0.7772562127659575,-0.31571834042553193,-0.011260105319148936,0.940025744680851,0.007685597340425532,0.07761973404255319,0.06581406914893617,,-0.006,0.074,1163.27,1168.0,81.2,25.7,29.3,0.874
65,2025-09-28 21:00:06.492000+00:00,75606492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006649035,0.3226895555555555,-0.7773704444444445,-0.3160373888888889,-0.01327836388888889,0.9400602777777778,0.054488905555555564,0.11244822222222223,0.15396827777777777,,-0.005722222222222222,0.07372222222222222,1163.27,1168.0,81.2,25.7,29.3,0.874
66,2025-09-28 21:00:06.592000+00:00,75606592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006595427526881721,0.32275733333333334,-0.7774957526881721,-0.3149998387096774,-0.0043677489247311825,0.939957440860215,0.09600586075268819,-0.06424814731182796,0.07493484838709677,,-0.005376344086021506,0.0733763440860215,1163.27,1168.0,81.2,25.7,29.3,0.874
67,2025-09-28 21:00:06.692000+00:00,75606692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006452666,0.32271466666666665,-0.7776404,-0.31391593333333334,-0.0023625453333333333,0.9398500666666667,-0.05987097066666667,-0.020903073333333334,0.044341566666666665,,-0.006,0.07353333333333333,1163.27,1168.0,81.2,25.7,29.3,0.874
68,2025-09-28 21:00:06.792000+00:00,75606792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006299814179104478,0.32275047761194026,-0.7777810746268657,-0.309449328358209,-0.0040285773134328354,0.9398700149253731,0.028109462686567166,-0.04814483731343283,0.03690117462686567,,-0.005611940298507463,0.073,1163.27,1168.0,81.2,25.7,29.3,0.874
69,2025-09-28 21:00:06.892000+00:00,75606892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006246528202247191,0.32288722471910114,-0.7778894494382023,-0.3094587415730337,-0.0050809277528089895,0.9399539438202248,0.2289657820224719,-0.1334829584269663,0.03436435168539326,,-0.0052022471910112365,0.07340449438202247,1163.27,1168.0,81.2,25.7,29.3,0.874
70,2025-09-28 21:00:06.992000+00:00,75606992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00628139,0.323038,-0.778049,-0.313201,-0.0066187,0.940005,0.0113302,-0.300233,0.111226,,-0.0056813186813186815,0.07468131868131868,1163.27,1168.0,81.2,25.7,29.3,0.874
71,2025-09-28 21:00:07.092000+00:00,75607092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006157310206185567,0.3229721855670103,-0.7781171649484536,-0.3121084020618557,-0.0052874150515463915,0.9399309587628866,0.18003014226804123,-0.19013610927835053,0.15035659793814432,,-0.005,0.074,1163.27,1168.0,81.2,25.7,29.3,0.874
72,2025-09-28 21:00:07.192000+00:00,75607192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00545733625,0.3226952375,-0.7783916125,-0.3124573875,-0.0021951124999999997,0.9396760875,0.3999504,-0.05576876374999999,0.14314286625,,-0.005,0.074,1163.27,1168.0,81.2,25.7,29.3,0.874
73,2025-09-28 21:00:07.292000+00:00,75607292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.004919130652173913,0.32250203623188406,-0.7785811739130435,-0.3138791956521739,-0.000562114463768116,0.9395951594202898,-0.08506102173913044,0.09389533985507247,-0.039663412318840574,,-0.005442028985507247,0.07355797101449275,1163.27,1168.0,81.2,25.7,29.3,0.874
74,2025-09-28 21:00:07.392000+00:00,75607392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.005028847214285714,0.32254652857142857,-0.7785838285714286,-0.3135961857142857,-0.000290256157142857,0.9397208,-0.6229309571428572,0.33832510714285713,-0.17947918571428573,,-0.005835714285714286,0.07316428571428571,1163.27,1168.0,81.2,25.7,29.3,0.874
75,2025-09-28 21:00:07.492000+00:00,75607492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.005811182928571429,0.3228879571428572,-0.7784352571428572,-0.3152404714285714,-0.0027179090142857142,0.9399808,-0.5189438142857142,0.3887429642857143,-0.13892347142857142,,-0.005121428571428572,0.07387857142857142,1163.27,1168.0,81.2,25.7,29.3,0.874
76,2025-09-28 21:00:07.592000+00:00,75607592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.006243928571428571,0.3231693095238095,-0.7784086825396825,-0.31609309523809526,-0.01023158277777778,0.9400026031746032,-0.1636034238095238,0.16836212301587303,0.02585083333333335,,-0.005,0.074,1163.27,1168.0,81.2,25.7,29.3,0.874
