sample_idx,ts_utc,ms_today,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,input_voltage,temp_mos_max,temp_motor,battery_level
16,2025-09-27 20:46:17.092000+00:00,74777092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056571535820895524,0.2935098507462687,-1.985609776119403,-0.2883501194029851,-0.054101342537313434,0.949510567164179,-0.3084180298507463,-0.45185285074626863,0.048533523880597014,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
17,2025-09-27 20:46:17.192000+00:00,74777192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056948849253731344,0.2926710447761194,-1.9857515671641792,-0.2871411641791045,-0.054324402238805976,0.9492180298507463,-0.47366579104477613,-0.5050140447761193,-0.0413082671641791,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
18,2025-09-27 20:46:17.292000+00:00,74777292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.058846916326530614,0.29135997959183674,-1.9856457142857142,-0.28487913265306125,-0.06254160918367348,0.9492385918367348,-0.5516225408163266,-0.5112361020408163,0.014344884693877541,,0.06288775510204081,0.04088775510204082,2071.79,2083.1,81.2,28.9,31.8,0.87
19,2025-09-27 20:46:17.392000+00:00,74777392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05923845494505495,0.29074832967032965,-1.985854945054945,-0.28538857142857144,-0.05513285384615385,0.9496978461538461,0.016750805494505472,-0.1658593186813187,0.31247085054945056,,0.06202197802197802,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
20,2025-09-27 20:46:17.492000+00:00,74777492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05929669759036144,0.28999214457831324,-1.9861790361445784,-0.2822719638554217,-0.05699886024096385,0.9499300963855422,0.16246891566265062,-0.356586,0.12648207228915662,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
21,2025-09-27 20:46:17.592000+00:00,74777592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.058955444680851066,0.29002340425531914,-1.9866012765957446,-0.28651202127659575,-0.057660655319148935,0.9506368510638298,0.2578288510638298,0.024662978723404255,0.2761586808510638,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
22,2025-09-27 20:46:17.692000+00:00,74777692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05839450674157303,0.2899491235955056,-1.9870233707865168,-0.28388861797752807,-0.058112783146067416,0.9509671348314607,0.4137255730337079,-0.12794180898876406,0.2683937191011236,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
23,2025-09-27 20:46:17.792000+00:00,74777792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05765280298507462,0.2899574776119403,-1.9874408955223881,-0.2838742313432836,-0.05453863582089553,0.9512094029850746,0.4022098246268657,0.16775501492537315,0.30603362686567165,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
24,2025-09-27 20:46:17.892000+00:00,74777892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.057318962068965515,0.29002786206896547,-1.987735632183908,-0.2843688045977012,-0.05523615862068966,0.9513460804597701,0.03315612988505747,-0.018738277011494255,0.25585977011494254,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
25,2025-09-27 20:46:17.992000+00:00,74777992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05708688181818181,0.2903158787878788,-1.9882072727272728,-0.28155933333333333,-0.05115708484848485,0.9515819090909091,0.09644969393939394,0.0663285606060606,0.27675187878787877,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
26,2025-09-27 20:46:18.092000+00:00,74778092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05683263229166667,0.2906290416666667,-1.9885529166666667,-0.2833929270833333,-0.05209294895833333,0.95170584375,0.085587096875,0.3119709375,0.150417203125,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
27,2025-09-27 20:46:18.192000+00:00,74778192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056687879012345684,0.29105527160493827,-1.9888602469135803,-0.2858877407407407,-0.05448807407407407,0.951739049382716,0.16253077530864196,0.28543451851851853,0.16744377283950618,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
28,2025-09-27 20:46:18.292000+00:00,74778292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05637768571428572,0.2914917252747253,-1.989214065934066,-0.28527803296703297,-0.05380465054945055,0.9516407142857143,0.19181286153846153,0.257128,0.22637030769230768,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
29,2025-09-27 20:46:18.392000+00:00,74778392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05594641724137931,0.2919918275862069,-1.9896386206896552,-0.28455648275862067,-0.05397566551724138,0.9514353103448276,0.14088327586206895,0.14542686206896552,0.25765179310344827,,0.062,0.040344827586206895,2071.79,2083.1,81.2,28.9,31.8,0.87
30,2025-09-27 20:46:18.492000+00:00,74778492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.055695030434782605,0.2922316739130435,-1.9899778260869565,-0.28337069565217393,-0.053895015217391304,0.9511057826086956,0.159838,0.06741657608695653,0.19831495652173914,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
31,2025-09-27 20:46:18.592000+00:00,74778592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05538937333333333,0.2924903333333333,-1.9903693333333334,-0.28857119999999997,-0.05524726,0.9509122,0.212045,0.29231812,0.09692084666666667,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
32,2025-09-27 20:46:18.692000+00:00,74778692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05526988764044944,0.2926466404494382,-1.9906968539325842,-0.28466723595505616,-0.055765106741573034,0.9506923033707866,0.01368072584269664,-0.08552745617977531,0.10882249325842697,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
33,2025-09-27 20:46:18.792000+00:00,74778792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0554236081632653,0.2928299387755102,-1.9909322448979592,-0.28417248979591836,-0.054193902040816325,0.9505823673469388,-0.21114795918367346,0.2602157551020408,0.15225795918367346,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
34,2025-09-27 20:46:18.892000+00:00,74778892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05598505813953488,0.29324904651162786,-1.9910395348837209,-0.2866479069767442,-0.06036737441860465,0.9506104186046512,-0.7097223395348837,0.26937120930232555,-0.06667158139534884,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
35,2025-09-27 20:46:18.992000+00:00,74778992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05634224418604651,0.29350420930232557,-1.9912148837209303,-0.28858972093023255,-0.06104476976744186,0.950373488372093,-0.009381399999999996,0.10209172093023255,0.13180451162790696,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
36,2025-09-27 20:46:19.092000+00:00,74779092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05625612727272727,0.2935123636363636,-1.9915179545454544,-0.29080947727272727,-0.057688420454545454,0.9500389772727272,0.1199618181818182,-0.03484806818181818,0.2363295,,0.06152272727272727,0.04052272727272727,2071.79,2083.1,81.2,28.9,31.8,0.87
37,2025-09-27 20:46:19.192000+00:00,74779192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056091646808510635,0.2936413617021277,-1.9918293617021277,-0.28869506382978727,-0.05663395319148937,0.9499527234042553,0.09777428510638297,0.08931014468085102,0.18936421276595744,,0.06157446808510638,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
38,2025-09-27 20:46:19.292000+00:00,74779292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05610106046511628,0.29384618604651164,-1.9921074418604652,-0.2866742325581395,-0.05797767906976744,0.9499342325581396,0.04316710697674419,0.007898237209302328,0.15430632558139534,,0.062,0.040697674418604654,2071.79,2083.1,81.2,28.9,31.8,0.87
39,2025-09-27 20:46:19.392000+00:00,74779392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056105077999999996,0.29387156,-1.9923576,-0.2876575,-0.05851523,0.94977724,0.0871803,-0.15678977,0.17337584,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
40,2025-09-27 20:46:19.492000+00:00,74779492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0561024,0.293857,-1.99242,-0.288041,-0.0587543,0.949719,0.0871803,-0.229586,0.174121,,0.062,0.04009756097560976,2071.79,2083.1,81.2,28.9,31.8,0.87
41,2025-09-27 20:46:19.592000+00:00,74779592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05588042553191489,0.2937346595744681,-1.9928408510638298,-0.29006989361702123,-0.054468861702127655,0.9495066170212766,-0.12355284468085108,-0.16159310638297875,0.12313636170212766,,0.06102127659574468,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
42,2025-09-27 20:46:19.692000+00:00,74779692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.055732951764705885,0.2935089529411765,-1.9931491764705882,-0.2863988941176471,-0.05288716470588235,0.9493593882352942,0.29921249411764705,-0.21917522352941177,0.2256837294117647,,0.062,0.040976470588235295,2071.79,2083.1,81.2,28.9,31.8,0.87
43,2025-09-27 20:46:19.792000+00:00,74779792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05539974,0.2934484,-1.993574,-0.28703680000000004,-0.05389452,0.9494592,0.14541292,0.13463029999999998,0.19339256,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
44,2025-09-27 20:46:19.892000+00:00,74779892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05551454,0.29350262222222223,-1.993821111111111,-0.2853438222222222,-0.05567356,0.9496482666666667,-0.09861081333333335,-0.016201833333333346,0.047692417777777774,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
45,2025-09-27 20:46:19.992000+00:00,74779992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05617513258426966,0.2935891685393258,-1.9939122471910111,-0.2872698876404494,-0.061119793258426966,0.9498770674157304,-0.24286952808988765,0.08690074606741573,0.12561879438202245,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
46,2025-09-27 20:46:20.092000+00:00,74780092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056709752941176465,0.29377166176470587,-1.9939752205882353,-0.28771754411764705,-0.06630546764705882,0.9500939485294118,0.031625132352941177,0.07800765514705882,0.20323249999999998,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.87
47,2025-09-27 20:46:20.192000+00:00,74780192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05662163972602739,0.29374902054794516,-1.9942063698630137,-0.2865914178082192,-0.06283746506849315,0.9500875684931507,0.18596381506849316,0.12085895205479452,0.21577487465753425,,0.062,0.04011643835616439,2071.79,2083.1,81.2,28.9,31.8,0.87
48,2025-09-27 20:46:20.292000+00:00,74780292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056212461643835615,0.29363737671232876,-1.9945967808219178,-0.2853879931506849,-0.0551272595890411,0.9500320890410958,0.32086860958904107,0.11975278767123287,0.1076859020547945,,0.062,0.0408013698630137,2071.79,2083.1,81.2,28.9,31.8,0.87
49,2025-09-27 20:46:20.392000+00:00,74780392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.055379612820512826,0.2936068205128205,-1.9952106410256412,-0.28596291025641024,-0.053339146153846155,0.9500014358974359,0.12280084487179488,-0.13324971794871798,0.2916347653846154,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
50,2025-09-27 20:46:20.492000+00:00,74780492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.055167702222222226,0.2936249111111111,-1.995452888888889,-0.2868117777777778,-0.055409942222222223,0.9500447777777778,0.09520141555555556,-0.06221438222222221,0.26383897777777776,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
51,2025-09-27 20:46:20.592000+00:00,74780592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05531774831460674,0.29366949438202244,-1.9957485393258427,-0.28706537078651684,-0.05465030337078652,0.950140595505618,-0.14587962808988766,0.11677241348314606,0.12390962471910114,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
52,2025-09-27 20:46:20.692000+00:00,74780692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05549720642857143,0.29372941428571425,-1.9959782857142856,-0.28786719285714285,-0.055269009285714286,0.9501681857142857,-0.13624413092857146,0.01666365714285714,0.0506579,,0.062,0.04050714285714286,2071.79,2083.1,81.2,28.9,31.8,0.87
53,2025-09-27 20:46:20.792000+00:00,74780792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05556648161764706,0.29370596323529413,-1.9961767647058823,-0.2884207205882353,-0.05588954558823529,0.9501044632352941,0.00782150669117647,-0.16064971323529412,0.06980191838235295,,0.062,0.04021323529411765,2071.79,2083.1,81.2,28.9,31.8,0.87
54,2025-09-27 20:46:20.892000+00:00,74780892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.055574349264705884,0.29348169852941175,-1.9964414705882352,-0.28731630882352943,-0.052657633823529414,0.9499301985294119,0.01681832286764706,-0.15960044852941177,0.17234405073529413,,0.062,0.04094852941176471,2071.79,2083.1,81.2,28.9,31.8,0.87
55,2025-09-27 20:46:20.992000+00:00,74780992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056334048453608246,0.293446824742268,-1.9966038144329896,-0.2880328556701031,-0.059486936082474226,0.9500196288659793,-0.1889870680412371,0.17551844329896907,0.1268303092783505,,0.061041237113402064,0.040041237113402066,2071.79,2083.1,81.2,28.9,31.8,0.87
56,2025-09-27 20:46:21.092000+00:00,74781092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05635377894736842,0.29352443157894736,-1.9969149473684211,-0.2883014947368421,-0.05329658947368421,0.9500746421052632,-0.052284,-0.032734056842105265,0.18434185263157896,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
57,2025-09-27 20:46:21.192000+00:00,74781192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05635120923076923,0.29340200769230773,-1.9971906923076923,-0.2898818615384615,-0.05858826538461539,0.9499563538461538,-0.05336638,-0.08959417,0.17258633076923077,,0.062,0.04082307692307693,2071.79,2083.1,81.2,28.9,31.8,0.87
58,2025-09-27 20:46:21.292000+00:00,74781292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05646690153846154,0.29321508461538465,-1.9973676153846154,-0.2879464769230769,-0.055579419230769235,0.9498578923076924,-0.05807238,-0.09014317,0.11894863846153847,,0.062,0.040053846153846155,2071.79,2083.1,81.2,28.9,31.8,0.87
59,2025-09-27 20:46:21.392000+00:00,74781392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05652052365591398,0.2928844193548387,-1.9977366666666667,-0.2818880967741936,-0.051541540860215056,0.949895559139785,0.020315775268817206,-0.09406452258064517,0.1770885698924731,,0.062021505376344085,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
60,2025-09-27 20:46:21.492000+00:00,74781492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05627796,0.2926655,-1.998077,-0.2814001,-0.0576058,0.9499355,0.13746031,-0.26527599,0.1068292,,0.063,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
61,2025-09-27 20:46:21.592000+00:00,74781592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05591113563218391,0.2925605172413793,-1.9984929885057472,-0.2864321724137931,-0.056111925287356326,0.9500867471264368,0.05057796321839081,0.004886756321839082,0.2056264367816092,,0.0627816091954023,0.0407816091954023,2071.79,2083.1,81.2,28.9,31.8,0.87
62,2025-09-27 20:46:21.692000+00:00,74781692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05569341333333334,0.29243624444444444,-1.9988788888888889,-0.2881696222222222,-0.054667059999999996,0.9501393111111112,0.06344773333333333,-0.10912192444444443,0.2405576888888889,,0.062,0.040355555555555554,2071.79,2083.1,81.2,28.9,31.8,0.87
63,2025-09-27 20:46:21.792000+00:00,74781792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.055817606666666665,0.2921642,-1.9991286666666666,-0.2854064,-0.05356213333333333,0.9500818,-0.19892733333333334,-0.08605998666666667,0.061893578666666664,,0.062,0.04053333333333334,2071.79,2083.1,81.2,28.9,31.8,0.87
64,2025-09-27 20:46:21.892000+00:00,74781892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056043523357664236,0.29189749635036494,-1.9993552554744527,-0.28584586861313865,-0.05256426569343066,0.950061,-0.19810882627737228,-0.2674894087591241,0.015394277372262776,,0.06237956204379562,0.04037956204379562,2071.79,2083.1,81.2,28.9,31.8,0.87
65,2025-09-27 20:46:21.992000+00:00,74781992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056149395454545455,0.29155872727272725,-1.9996060227272727,-0.2862211477272727,-0.051762932954545454,0.9500373068181819,-0.0645196,-0.3931522840909091,0.048559345454545454,,0.06282954545454546,0.04082954545454546,2071.79,2083.1,81.2,28.9,31.8,0.87
66,2025-09-27 20:46:22.092000+00:00,74782092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05620726931818182,0.2908744772727273,-1.9999067045454546,-0.28237886363636366,-0.05702447045454545,0.9499713977272728,-0.10167847272727272,-0.22462488636363637,0.11477747954545453,,0.062,0.04030681818181818,2071.79,2083.1,81.2,28.9,31.8,0.87
67,2025-09-27 20:46:22.192000+00:00,74782192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05635462247191011,0.2904904831460674,-2.000176404494382,-0.28401865168539325,-0.05594284719101123,0.9502021910112359,-0.035527325842696605,-0.21570131011235957,0.22422366292134832,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
68,2025-09-27 20:46:22.292000+00:00,74782292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056467709890109886,0.2903528241758242,-2.000442857142857,-0.283711978021978,-0.05702829230769231,0.9505918131868132,0.12195930769230769,-0.019232916483516483,0.20752762637362637,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.87
69,2025-09-27 20:46:22.392000+00:00,74782392,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05635700220588235,0.2905388529411765,-2.000703161764706,-0.2832004705882353,-0.05453757352941176,0.9509799191176471,0.1262035713235294,0.07249747499999999,0.2683636617647059,,0.062,0.04056617647058824,2071.79,2083.1,81.2,28.9,31.8,0.87
70,2025-09-27 20:46:22.492000+00:00,74782492,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05619574555555556,0.2908644,-2.0010126666666666,-0.28363228888888886,-0.05301250666666667,0.9512902444444444,0.13194368555555555,0.19160647777777778,0.2884690888888889,,0.062,0.04025555555555556,2071.79,2083.1,81.2,28.874444444444443,31.8,0.87
71,2025-09-27 20:46:22.592000+00:00,74782592,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05616738804347826,0.29126742391304344,-2.001477608695652,-0.2852930869565217,-0.058129277173913044,0.9514196956521739,0.019177007608695652,0.1655488804347826,0.1959025652173913,,0.062,0.04064130434782609,2071.79,2083.1,81.2,28.83586956521739,31.8,0.87
72,2025-09-27 20:46:22.692000+00:00,74782692,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056125243181818184,0.29159097727272726,-2.0018051136363635,-0.28571132954545453,-0.054796752272727275,0.9513418181818182,0.00847987534090909,0.15202411363636364,0.07410689431818182,,0.062,0.040465909090909094,2071.79,2083.1,81.2,28.9,31.8,0.869534090909091
73,2025-09-27 20:46:22.792000+00:00,74782792,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.056272397777777775,0.29198285555555553,-2.002060111111111,-0.2845541888888889,-0.05503392222222222,0.9512689333333334,-0.11437820099999997,0.23077804444444444,0.08793056555555556,,0.062,0.041,2071.79,2083.1,81.2,28.9,31.8,0.869
74,2025-09-27 20:46:22.892000+00:00,74782892,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05652200224719101,0.2921989438202247,-2.0022644943820227,-0.28457470786516853,-0.058213058426966294,0.9509636741573034,-0.15283586516853934,-0.13700826966292134,0.07421538764044944,,0.062,0.04029213483146068,2071.79,2083.1,81.2,28.9,31.8,0.869
75,2025-09-27 20:46:22.992000+00:00,74782992,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05649656483516484,0.2921534945054945,-2.002572087912088,-0.28826992307692306,-0.060839767032967035,0.9505419230769231,0.04083883076923078,0.04112630769230774,0.0920153021978022,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.869
76,2025-09-27 20:46:23.092000+00:00,74783092,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05660220661764706,0.2921856544117647,-2.0027520588235292,-0.2864675882352941,-0.057681007352941176,0.9503625882352941,-0.09663352058823527,0.07624553676470588,0.03107138602941177,,0.062,0.04,2071.79,2083.1,81.2,28.9,31.8,0.869
77,2025-09-27 20:46:23.192000+00:00,74783192,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.05718695,0.2922415,-2.002985,-0.28615199999999996,-0.05683915,0.9501545,-0.09632695000000001,0.2244765,0.08016525000000001,,0.062,0.0405,2071.79,2083.1,81.2,28.9,31.8,0.869
78,2025-09-27 20:46:23.292000+00:00,74783292,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0576927,0.292265,-2.00314,-0.287495,-0.0583169,0.950015,0.0174481,0.400444,0.173791,,0.062,0.04039080459770115,2071.79,2083.1,81.2,28.839080459770116,31.8,0.869
