ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
75600983;81.2;25.8;25.4;0;25.7;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75600883;0.4299;0.0831;33.4711;6.905;0.872;548.845;0;0;0;1163.27;1168;1;75600933;0.00757296;0.326009;-0.771443;-0.316604;0.000703971;0.939052;0.144677;0.258899;0.0235313;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601066;81.2;25.8;25.3;0;25.7;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75601064;0.4299;0.0831;33.4711;6.905;0.872;548.873;0;0;0;1163.27;1168;1;75601025;0.00760863;0.326133;-0.771524;-0.319862;-0.00372498;0.939082;0.0688268;0.0482585;-0.0379305;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601155;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.073;75601064;0.4299;0.0831;33.4711;6.905;0.872;548.873;0;0;0;1163.27;1168;1;75601111;0.00770912;0.326025;-0.771592;-0.319674;-0.0140077;0.938912;0.0174481;-0.159527;0.179522;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601249;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.073;75601249;0.4299;0.0831;33.4711;6.905;0.872;548.898;0;0;0;1163.27;1168;1;75601201;0.00779134;0.32564;-0.77168;-0.312015;-0.00561875;0.938631;-0.0584018;-0.0201853;0.114478;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601341;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75601249;0.4299;0.0831;33.4711;6.905;0.872;548.898;0;0;0;1163.27;1168;1;75601294;0.00789679;0.32549;-0.771758;-0.317841;-0.00968777;0.93866;0.00521243;-0.230951;0.0407811;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601473;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75601342;0.4299;0.0831;33.4711;6.905;0.872;548.922;0;0;0;1163.27;1168;1;75601380;0.00802932;0.325438;-0.771843;-0.319598;-0.0141131;0.938704;0.156912;-0.159652;0.167287;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601562;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75601473;0.4299;0.0831;33.4711;6.905;0.872;548.946;0;0;0;1163.27;1168;1;75601474;0.00779019;0.325233;-0.772009;-0.316945;-0.00616747;0.938619;0.0749446;-0.0210241;0.0325144;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601657;81.2;25.8;25.3;0;25.9;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75601562;0.4299;0.0831;33.4711;6.905;0.872;548.964;0;0;0;1163.27;1168;1;75601563;0.0077548;0.32553;-0.772123;-0.315674;-0.0027177;0.9389;-0.0706375;0.258373;-0.0278447;75597999;47.59972295;-122.83505077;122.69410684;0.00000000;0.00000000;4.24437237;3.00000000;
75601784;81.2;25.8;25.4;0;25.7;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75601658;0.4299;0.0831;33.4711;6.905;0.872;548.983;0;0;0;1163.27;1168;1;75601658;0.0079975;0.325742;-0.772157;-0.319316;-0.014511;0.939013;-0.134252;0.04916;0.0501505;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75601921;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75601784;0.4299;0.0831;33.4711;6.905;0.872;549.015;0;0;0;1163.27;1168;1;75601785;0.00824531;0.325859;-0.772232;-0.316288;-0.0110278;0.939022;0.00521243;0.119031;0.0371991;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602107;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75602056;0.4299;0.0831;33.4711;6.905;0.872;549.08;0;0;0;1163.27;1168;1;75601923;0.00803651;0.325911;-0.772375;-0.314002;-0.00171818;0.938974;0.156912;0.120333;0.164421;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602192;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75602150;0.4299;0.0831;33.4711;6.905;0.872;549.108;0;0;0;1163.27;1168;1;75602108;0.00738167;0.326289;-0.772767;-0.317892;-0.00708241;0.938807;0.144677;0.258899;0.0235313;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602280;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75602240;0.4299;0.0831;33.4711;6.905;0.873;549.126;0;0;0;1163.27;1168;1;75602193;0.00715717;0.326326;-0.772938;-0.320186;-0.0047959;0.938625;-0.203984;-0.160766;0.0584172;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602421;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.073;75602325;0.4299;0.0831;33.4711;6.905;0.873;549.15;0;0;0;1163.27;1168;1;75602281;0.00736612;0.326084;-0.772982;-0.319614;-0.0101541;0.938396;-0.000905395;-0.231664;-0.0289473;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602549;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75602422;0.4299;0.0831;33.4711;6.905;0.873;549.166;0;0;0;1163.27;1168;1;75602422;0.00743511;0.325848;-0.773058;-0.315017;-0.00855393;0.938244;-0.134252;-0.0908327;0.0515833;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602640;81.2;25.8;25.5;0;25.9;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75602640;0.4299;0.0831;33.4711;6.905;0.873;549.224;0;0;0;1163.27;1168;1;75602553;0.00737603;0.325549;-0.773215;-0.310958;-0.00853752;0.938322;0.00521243;0.189027;0.0364827;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602782;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75602781;0.4299;0.0831;33.4711;6.905;0.873;549.264;0;0;0;1163.27;1168;1;75602642;0.00724248;0.325485;-0.773339;-0.321508;-0.00515233;0.938446;-0.0706375;-0.0916089;-0.0242627;75598999;47.59972295;-122.83505077;122.59783322;0.00000000;0.00000000;4.38546753;3.00000000;
75602866;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75602781;0.4299;0.0831;33.4711;6.905;0.873;549.264;0;0;0;1163.27;1168;1;75602827;0.00699283;0.325336;-0.773596;-0.31529;-0.00755267;0.938587;0.0810624;-0.0903068;0.102959;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75602958;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75602956;0.4299;0.0831;33.4711;6.905;0.873;549.312;0;0;0;1163.27;1168;1;75602909;0.00693298;0.325185;-0.773708;-0.318318;-0.00566824;0.938671;-0.14037;-0.0915463;-0.0181452;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603050;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75602956;0.4299;0.0831;33.4711;6.905;0.873;549.312;0;0;0;1163.27;1168;1;75603043;0.00727442;0.325103;-0.77373;-0.312604;-0.00264525;0.938827;-0.0584018;-0.160178;0.115911;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603133;81.2;25.8;25.4;0;25.9;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75603050;0.4299;0.0831;33.4711;6.905;0.873;549.326;0;0;0;1163.27;1168;1;75603043;0.00727442;0.325103;-0.77373;-0.312604;-0.00264525;0.938827;-0.0584018;-0.160178;0.115911;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603231;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75603231;0.4299;0.0831;33.4711;6.905;0.873;549.369;0;0;0;1163.27;1168;1;75603135;0.00761676;0.325119;-0.773725;-0.320527;-0.0136192;0.939036;-0.0645196;-0.0908953;0.0454658;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603315;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75603231;0.4299;0.0831;33.4711;6.905;0.873;549.369;0;0;0;1163.27;1168;1;75603231;0.00772097;0.324771;-0.773819;-0.313303;-0.00803741;0.938889;-0.000905395;-0.161668;-0.0296637;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603416;81.2;25.8;25.2;0;25.7;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75603416;0.4299;0.0831;33.4711;6.905;0.873;549.416;0;0;0;1163.27;1168;1;75603318;0.00776347;0.324754;-0.773916;-0.318702;-0.00668897;0.939046;-0.0645196;-0.0208989;0.0447494;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603540;81.2;25.8;25.4;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75603540;0.4299;0.0831;33.4711;6.905;0.873;549.455;0;0;0;1163.27;1168;1;75603455;0.00830054;0.324635;-0.773884;-0.313158;-0.0110055;0.939128;-0.210102;0.118505;-0.0141769;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603632;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.073;75603632;0.4299;0.0831;33.4711;6.905;0.873;549.478;0;0;0;1163.27;1168;1;75603542;0.00864722;0.324753;-0.773899;-0.317107;-0.00899992;0.939247;-0.419298;0.0486968;0.00489204;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603719;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.002;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75603632;0.4299;0.0831;33.4711;6.905;0.873;549.478;0;0;0;1163.27;1168;1;75603633;0.00912579;0.325128;-0.773922;-0.318438;-0.0121973;0.9395;-0.419298;0.188689;0.00345923;75599999;47.59972295;-122.83505077;122.57574599;0.00000000;0.00000000;4.38562155;3.00000000;
75603865;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75603864;0.4299;0.0831;33.4711;6.905;0.873;549.53;0;0;0;1163.27;1168;1;75603721;0.0093538;0.324989;-0.774005;-0.314352;-0.00793119;0.939282;0.0113302;0.0497485;0.107644;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75603945;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75603943;0.4299;0.0831;33.4711;6.905;0.873;549.57;0;0;0;1163.27;1168;1;75603865;0.00919333;0.325192;-0.774119;-0.315453;-0.00871898;0.939344;-0.00702322;-0.0223888;-0.100825;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604033;81.2;25.8;25.3;0;25.8;29.2;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75603943;0.4299;0.0831;33.4711;6.905;0.873;549.57;0;0;0;1163.27;1168;1;75603957;0.00931324;0.325088;-0.774222;-0.3186;-0.00527026;0.939225;0.144677;-0.0210867;0.0263969;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604217;81.2;25.8;25.4;0;25.7;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75604170;0.4299;0.0831;33.4711;6.905;0.873;549.616;0;0;0;1163.27;1168;1;75604035;0.00942517;0.324921;-0.774271;-0.313457;-0.0115283;0.939041;-0.0645196;-0.160892;0.0461822;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604307;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75604267;0.4299;0.0831;33.4711;6.905;0.873;549.635;0;0;0;1163.27;1168;1;75604218;0.00940344;0.324464;-0.774463;-0.314113;-0.0159395;0.93872;-0.134252;-0.230825;0.0530161;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604398;81.2;25.8;25.3;0;25.7;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75604350;0.4299;0.0831;33.4711;6.905;0.873;549.66;0;0;0;1163.27;1168;1;75604307;0.00938035;0.324393;-0.774567;-0.318685;-0.0116239;0.938834;0.220527;0.0495606;0.0892915;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604487;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75604442;0.4299;0.0831;33.4711;6.905;0.873;549.682;0;0;0;1163.27;1168;1;75604441;0.0093763;0.323962;-0.774711;-0.315128;-0.0144797;0.938805;0.144677;0.118906;0.0249641;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604582;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75604531;0.4299;0.0831;33.4711;6.905;0.873;549.691;0;0;0;1163.27;1168;1;75604582;0.00903224;0.323627;-0.774955;-0.318147;-0.00808821;0.938842;0.359991;0.0494354;0.0770565;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604665;81.2;25.8;25.4;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75604623;0.4299;0.0831;33.4711;6.905;0.873;549.703;0;0;0;1163.27;1168;1;75604582;0.00903224;0.323627;-0.774955;-0.318147;-0.00808821;0.938842;0.359991;0.0494354;0.0770565;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604756;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75604712;0.4299;0.0831;33.4711;6.905;0.873;549.716;0;0;0;1163.27;1168;1;75604712;0.00840622;0.323278;-0.775243;-0.311785;-0.00857688;0.938895;0.0749446;-0.231013;0.0346636;75600999;47.59972295;-122.83505077;122.47028936;0.00000000;0.00000000;4.42885780;3.00000000;
75604847;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75604806;0.4299;0.0831;33.4711;6.905;0.873;549.736;0;0;0;1163.27;1168;1;75604807;0.0082501;0.323046;-0.775335;-0.31031;-0.00472956;0.939044;0.150795;-0.0903694;0.0968418;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75604985;81.2;25.7;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75604894;0.4299;0.0831;33.4711;6.905;0.874;549.746;0;0;0;1163.27;1168;1;75604894;0.00820476;0.322808;-0.775405;-0.313175;-0.00558261;0.939173;0.0749446;-0.161017;0.0339472;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75605074;81.2;25.8;25.4;0;25.9;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75604986;0.4299;0.0831;33.4711;6.905;0.874;549.75;0;0;0;1163.27;1168;1;75605026;0.00784145;0.322663;-0.775649;-0.313542;-0.0134901;0.939517;0.0749446;-0.231013;0.0346636;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75605162;81.2;25.8;25.4;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75605159;0.4299;0.0831;33.4711;6.905;0.874;549.758;0;0;0;1163.27;1168;1;75605117;0.00769046;0.322532;-0.775791;-0.316288;-0.0105398;0.939689;0.0810624;0.119682;0.10081;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75605249;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.073;75605159;0.4299;0.0831;33.4711;6.905;0.874;549.758;0;0;0;1163.27;1168;1;75605209;0.0073483;0.322484;-0.775933;-0.311742;-0.00125229;0.939898;0.226645;-0.159715;0.161169;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75605343;81.2;25.7;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.073;75605250;0.4299;0.0831;33.4711;6.905;0.874;549.759;0;0;0;1163.27;1168;1;75605299;0.00727096;0.322475;-0.776029;-0.30967;-0.00709481;0.940081;0.0932981;-0.158876;0.243133;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75605430;81.2;25.7;25.4;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.005;0.074;75605343;0.4299;0.0831;33.4711;6.905;0.874;549.764;0;0;0;1163.27;1168;1;75605384;0.00717233;0.322392;-0.776134;-0.315;-0.00714517;0.940092;0.156912;-0.0896558;0.16657;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75605527;81.2;25.8;25.3;0;25.7;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.073;75605526;0.4299;0.0831;33.4711;6.905;0.874;549.795;0;0;0;1163.27;1168;1;75605476;0.0070295;0.322369;-0.776249;-0.314958;-0.0032364;0.94016;0.0810624;-0.0203105;0.102243;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
75605610;81.2;25.8;25.3;0;25.8;29.3;0;0;0;0;0;0.001;0.4299;0.0831;33.4711;6.905;123427;123929;235.8;0;1;-0.006;0.074;75605610;0.4299;0.0831;33.4711;6.905;0.874;549.818;0;0;0;1163.27;1168;1;75605566;0.00690002;0.322388;-0.776404;-0.315683;-0.002833;0.94018;0.0113302;0.0497485;0.107644;75604764;47.59956620;-122.83514790;123.30000305;0.00000000;0.00000000;37.73600006;1.67282665;
