ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
74776442;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74776355;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74776398;0.0551662;0.29566;-1.98418;-0.289585;-0.0529072;0.948304;0.0174481;-0.0895306;0.178805;74774999;47.59970458;-122.83272754;114.18449890;0.00000000;0.00000000;4.08479738;3.33380461;
74776531;81.2;28.9;22.2;0;28.8;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74776443;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74776486;0.0553671;0.295543;-1.98438;-0.289551;-0.0496017;0.9403;-0.203984;-0.370755;0.0605664;74774999;47.59970458;-122.83272754;114.18449890;0.00000000;0.00000000;4.08479738;3.33380461;
74776713;81.2;28.9;22.1;0;28.8;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74776626;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74776625;0.0559505;0.294782;-1.98452;-0.286259;-0.0576847;0.948545;-0.134252;-0.300822;0.0537325;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74776854;81.2;28.9;22.3;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74776714;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74776756;0.0562753;0.294312;-1.98494;-0.28706;-0.0547361;0.949131;-0.134252;-0.230825;0.0530161;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74776990;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74776856;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74776857;0.0563052;0.294347;-1.9852;-0.285133;-0.0578963;0.949576;0.0174481;-0.29952;0.180955;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74777071;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74777070;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74776992;0.0564923;0.293686;-1.98558;-0.288604;-0.0540545;0.949572;-0.273716;-0.440689;0.0674003;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74777205;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74777205;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777072;0.0569979;0.292562;-1.98577;-0.286984;-0.0543534;0.94918;-0.495148;-0.511925;-0.0529877;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74777303;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.063;0.041;74777205;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777207;0.0590807;0.291208;-1.98563;-0.284613;-0.0635769;0.949246;-0.558763;-0.511149;0.0228582;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74777394;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777393;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777304;0.059242;0.290738;-1.98586;-0.285406;-0.0549431;0.949708;0.0296837;-0.1581;0.318979;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74777481;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777393;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777395;0.0593359;0.289983;-1.98613;-0.281474;-0.0570957;0.949836;0.150795;-0.440351;0.100424;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74777564;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777482;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777483;0.0590401;0.290052;-1.9865;-0.287495;-0.056365;0.950546;0.23888;0.191694;0.297044;74775999;47.59970273;-122.83273462;113.27616614;0.00000000;0.00000000;3.91601706;3.33700156;
74777658;81.2;28.9;22;0;28.8;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777572;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777573;0.0587559;0.289956;-1.98684;-0.284195;-0.0607147;0.950851;0.302494;-0.369053;0.226929;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74777747;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777658;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777659;0.0578099;0.289938;-1.98732;-0.283393;-0.0539038;0.951155;0.593659;0.262091;0.335469;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74777881;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777749;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777749;0.0573421;0.289996;-1.98768;-0.284826;-0.0557942;0.951317;0.0235659;-0.0188206;0.247817;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74777968;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777882;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777883;0.0571591;0.290248;-1.98812;-0.28121;-0.0513806;0.951547;0.0994159;-0.0181695;0.311428;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74778067;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74777969;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74777970;0.0568612;0.290528;-1.98848;-0.282651;-0.0504586;0.951691;0.0871803;0.330385;0.168389;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74778163;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74778068;0.5864;0.1513;46.1994;12.5592;0.87;547.303;0;0;0;2071.79;2083.1;1;74778069;0.0567515;0.290916;-1.98876;-0.2855;-0.0567345;0.951748;0.0810624;0.259675;0.0993773;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74778244;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74778164;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778165;0.0565738;0.291305;-1.98904;-0.286583;-0.05046;0.951723;0.308612;0.331624;0.289494;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74778335;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74778286;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778288;0.056202;0.291659;-1.98937;-0.284109;-0.0568009;0.951567;0.0871803;0.190392;0.169822;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74778422;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74778381;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778382;0.0558119;0.292167;-1.98978;-0.284792;-0.0524887;0.951366;0.169148;0.121761;0.303878;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74778514;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74778465;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778466;0.0556583;0.292252;-1.99004;-0.282924;-0.054337;0.951024;0.156912;0.0503369;0.165138;74776999;47.59970137;-122.83273673;112.84768384;0.00000000;0.00000000;3.76863337;3.22370696;
74778604;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74778555;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778555;0.055348;0.292527;-1.99042;-0.28944;-0.0553873;0.950895;0.220527;0.329546;0.0864259;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74778693;81.2;28.9;22.1;0;28.8;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74778649;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778650;0.055269;0.292648;-1.9907;-0.284613;-0.0557694;0.95069;0.0113302;-0.0902442;0.109077;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74778780;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74778734;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778741;0.0553544;0.292779;-1.99092;-0.283854;-0.0533552;0.950576;-0.122016;0.260576;0.187458;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74778878;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74778826;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778833;0.0559196;0.293195;-1.99102;-0.286455;-0.0602046;0.950628;-0.849927;0.257634;-0.100009;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74778964;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74778917;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74778918;0.0563217;0.293527;-1.99114;-0.28764;-0.0612045;0.95052;0.0113302;0.329734;0.104778;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74779050;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74779013;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74779014;0.0563848;0.293457;-1.99137;-0.290557;-0.0607139;0.95007;-0.052284;-0.369453;0.187788;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74779138;81.2;28.9;21.9;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.061;0.04;74779093;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74779096;0.0561152;0.293573;-1.99168;-0.291086;-0.0543748;0.950005;0.308612;0.331624;0.289494;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74779232;81.2;28.9;21.9;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74779184;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74779185;0.0560742;0.293692;-1.99194;-0.286924;-0.0583074;0.949914;-0.0584018;-0.0901816;0.115194;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74779318;81.2;28.9;22.2;0;28.8;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74779278;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74779278;0.0561127;0.293913;-1.99218;-0.286566;-0.0578348;0.949943;0.0871803;0.0503995;0.171255;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74779418;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74779365;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74779417;0.0561024;0.293857;-1.99242;-0.288041;-0.0587543;0.949719;0.0871803;-0.229586;0.174121;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74779500;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74779453;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74779417;0.0561024;0.293857;-1.99242;-0.288041;-0.0587543;0.949719;0.0871803;-0.229586;0.174121;74777999;47.59970233;-122.83274103;112.06990922;0.00000000;0.00000000;3.80327797;3.26645589;
74779594;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.061;0.04;74779543;0.5864;0.1513;46.1994;12.5592;0.87;547.301;0;0;0;2071.79;2083.1;1;74779501;0.0558756;0.293732;-1.99285;-0.290114;-0.0543757;0.949502;-0.128134;-0.160115;0.122028;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74779690;81.2;28.9;22.2;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74779690;0.5864;0.1513;46.1994;12.5592;0.87;547.296;0;0;0;2071.79;2083.1;1;74779595;0.0557411;0.293511;-1.99314;-0.28637;-0.052875;0.949358;0.302494;-0.22906;0.225497;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74779775;81.2;28.9;22.3;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74779690;0.5864;0.1513;46.1994;12.5592;0.87;547.296;0;0;0;2071.79;2083.1;1;74779691;0.0553948;0.293424;-1.99353;-0.287598;-0.053392;0.949417;0.16303;0.191043;0.233433;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74779860;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74779776;0.5864;0.1513;46.1994;12.5592;0.87;547.287;0;0;0;2071.79;2083.1;1;74779776;0.0554195;0.293546;-1.99375;-0.284792;-0.0559046;0.949628;0.0749446;-0.0910205;0.0332308;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74779950;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74779861;0.5864;0.1513;46.1994;12.5592;0.87;547.285;0;0;0;2071.79;2083.1;1;74779862;0.0556868;0.293424;-1.99395;-0.286344;-0.0552548;0.949685;-0.41318;0.119407;0.0739041;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74780039;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74779951;0.5864;0.1513;46.1994;12.5592;0.87;547.282;0;0;0;2071.79;2083.1;1;74779951;0.0567216;0.293774;-1.99387;-0.288306;-0.067683;0.950092;-0.052284;0.0505247;0.18349;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74780175;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74780175;0.5864;0.1513;46.1994;12.5592;0.87;547.281;0;0;0;2071.79;2083.1;1;74780041;0.0566912;0.293768;-1.99414;-0.286796;-0.0641482;0.950097;0.16303;0.121047;0.23415;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74780321;81.2;28.9;22;0;28.8;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74780265;0.5864;0.1513;46.1994;12.5592;0.87;547.28;0;0;0;2071.79;2083.1;1;74780176;0.0560938;0.293605;-1.99471;-0.285039;-0.0528913;0.950016;0.359991;0.119432;0.0763401;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74780399;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74780355;0.5864;0.1513;46.1994;12.5592;0.87;547.269;0;0;0;2071.79;2083.1;1;74780321;0.0553092;0.293607;-1.99526;-0.286054;-0.0533833;0.95;0.0994159;-0.158162;0.312861;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74780534;81.2;28.9;22;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74780455;0.5864;0.1513;46.1994;12.5592;0.87;547.269;0;0;0;2071.79;2083.1;1;74780400;0.0551038;0.293633;-1.99554;-0.287154;-0.0563252;0.950065;0.0932981;-0.0188832;0.2417;74778999;47.59970343;-122.83274230;111.31698860;0.00000000;0.00000000;3.75170183;3.31367230;
74780623;81.2;28.9;22;0;29;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74780540;0.5864;0.1513;46.1994;12.5592;0.87;547.268;0;0;0;2071.79;2083.1;1;74780540;0.0554321;0.293689;-1.99586;-0.287018;-0.0537551;0.950181;-0.273716;0.189278;0.0609527;74779999;47.59970582;-122.83274294;110.40339408;0.00000000;0.00000000;3.71699739;3.35532212;
74780763;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.04;74780624;0.5864;0.1513;46.1994;12.5592;0.87;547.266;0;0;0;2071.79;2083.1;1;74780625;0.0555642;0.293771;-1.9961;-0.288741;-0.0568268;0.950155;0.00521243;-0.160954;0.0400647;74779999;47.59970582;-122.83274294;110.40339408;0.00000000;0.00000000;3.71699739;3.35532212;
74780899;81.2;28.9;22.1;0;28.9;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.062;0.041;74780765;0.5864;0.1513;46.1994;12.5592;0.87;547.263;0;0;0;2071.79;2083.1;1;74780766;0.0555749;0.293466;-1.99646;-0.287239;-0.0524314;0.949918;0.0174481;-0.159527;0.179522;74779999;47.59970582;-122.83274294;110.40339408;0.00000000;0.00000000;3.71699739;3.35532212;
74780996;81.2;28.9;22.2;0;28.8;31.8;0;0;0;0;0;0.001;0.5864;0.1513;46.1994;12.5592;219824;221024;295.2;0;1;0.061;0.04;74780900;0.5864;0.1513;46.1994;12.5592;0.87;547.261;0;0;0;2071.79;2083.1;1;74780900;0.0563667;0.293446;-1.99661;-0.288067;-0.0597904;0.950024;-0.197866;0.189929;0.124564;74779999;47.59970582;-122.83274294;110.40339408;0.00000000;0.00000000;3.71699739;3.35532212;
