ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
84437271;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84437188;3.3785;0.6235;259.19;50.1928;0.561;353.031;0;0;0;8629.83;8779.72;1;84437227;0.0490435;0.358524;0.731315;-0.344936;-0.0452705;0.929709;-0.26148;0.190705;0.20041;84436000;47.61238885;-122.74888127;104.70480229;0.00000000;0.00000000;4.30346060;3.00000000;
84437363;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84437272;3.3785;0.6235;259.19;50.1928;0.561;353.05;0;0;0;8629.83;8779.72;1;84437319;0.0497716;0.358804;0.731144;-0.347751;-0.0516568;0.929765;-0.115898;-0.0186953;0.260052;84436000;47.61238885;-122.74888127;104.70480229;0.00000000;0.00000000;4.30346060;3.00000000;
84437499;77;34.7;34.4;0;34.8;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84437364;3.3785;0.6235;259.19;50.1928;0.561;353.07;0;0;0;8629.83;8779.72;1;84437498;0.049848;0.358765;0.730801;-0.351051;-0.0497471;0.929544;0.0932981;-0.0188832;0.2417;84436000;47.61238885;-122.74888127;104.70480229;0.00000000;0.00000000;4.30346060;3.00000000;
84437597;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84437549;3.3785;0.6235;259.19;50.1928;0.561;353.115;0;0;0;8629.83;8779.72;1;84437498;0.049848;0.358765;0.730801;-0.351051;-0.0497471;0.929544;0.0932981;-0.0188832;0.2417;84436000;47.61238885;-122.74888127;104.70480229;0.00000000;0.00000000;4.30346060;3.00000000;
84437678;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.061;-0.042;84437631;3.3785;0.6235;259.19;50.1928;0.561;353.122;0;0;0;8629.83;8779.72;1;84437599;0.0495081;0.358969;0.729964;-0.351264;-0.0531878;0.929423;0.105534;0.0525405;0.38044;84436000;47.61238885;-122.74888127;104.70480229;0.00000000;0.00000000;4.30346060;3.00000000;
84437769;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84437726;3.3785;0.6235;259.19;50.1928;0.561;353.145;0;0;0;8629.83;8779.72;1;84437679;0.0493791;0.359119;0.729555;-0.348953;-0.0486978;0.929362;0.0358015;0.192596;0.385125;84436000;47.61238885;-122.74888127;104.70480229;0.00000000;0.00000000;4.30346060;3.00000000;
84437861;77;34.7;34.3;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84437811;3.3785;0.6235;259.19;50.1928;0.561;353.168;0;0;0;8629.83;8779.72;1;84437771;0.0492973;0.35923;0.729142;-0.350522;-0.0575501;0.92926;0.175266;0.0524779;0.374323;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84437953;77;34.7;34.3;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84437905;3.3785;0.6235;259.19;50.1928;0.561;353.198;0;0;0;8629.83;8779.72;1;84437862;0.049404;0.359282;0.728788;-0.348467;-0.05309;0.929112;0.0296837;-0.0181069;0.317546;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438037;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.061;-0.041;84437995;3.3785;0.6235;259.19;50.1928;0.561;353.224;0;0;0;8629.83;8779.72;1;84437953;0.0494405;0.359233;0.728414;-0.347793;-0.0555656;0.928989;0.0174481;-0.0895306;0.178805;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438128;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.061;-0.041;84438083;3.3785;0.6235;259.19;50.1928;0.561;353.231;0;0;0;8629.83;8779.72;1;84438038;0.049535;0.359121;0.728048;-0.347281;-0.0486742;0.92881;0.0994159;-0.158162;0.312861;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438228;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84438171;3.3785;0.6235;259.19;50.1928;0.561;353.242;0;0;0;8629.83;8779.72;1;84438129;0.0495022;0.358985;0.727656;-0.347554;-0.0515768;0.928703;0.175266;-0.0175184;0.375039;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438306;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.061;-0.042;84438267;3.3785;0.6235;259.19;50.1928;0.561;353.25;0;0;0;8629.83;8779.72;1;84438229;0.0493416;0.359004;0.727227;-0.350753;-0.0521521;0.928729;0.156912;-0.0896558;0.16657;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438396;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84438363;3.3785;0.6235;259.19;50.1928;0.561;353.252;0;0;0;8629.83;8779.72;1;84438311;0.0492797;0.358905;0.726854;-0.349422;-0.0565601;0.928718;0.0932981;-0.228872;0.243849;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438494;77;34.7;34.4;0;34.8;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84438446;3.3785;0.6235;259.19;50.1928;0.561;353.26;0;0;0;8629.83;8779.72;1;84438397;0.0493162;0.358804;0.726469;-0.349593;-0.0551161;0.928823;0.0871803;-0.0195968;0.171971;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438578;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84438538;3.3785;0.6235;259.19;50.1928;0.561;353.26;0;0;0;8629.83;8779.72;1;84438494;0.0493784;0.35872;0.726067;-0.350923;-0.0565638;0.928941;-0.0400484;0.0519521;0.322947;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438671;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84438628;3.3785;0.6235;259.19;50.1928;0.561;353.26;0;0;0;8629.83;8779.72;1;84438579;0.0494431;0.358788;0.725686;-0.353942;-0.0545641;0.929082;-0.0461662;-0.0887543;0.254651;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438763;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84438721;3.3785;0.6235;259.19;50.1928;0.561;353.261;0;0;0;8629.83;8779.72;1;84438672;0.0499326;0.358803;0.725412;-0.352766;-0.0536794;0.929113;-0.122016;-0.019409;0.190324;84437000;47.61238885;-122.74888127;104.87967201;0.00000000;0.00000000;4.30330849;3.00000000;
84438855;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84438855;3.3785;0.6235;259.19;50.1928;0.561;353.265;0;0;0;8629.83;8779.72;1;84438765;0.0500883;0.358681;0.725002;-0.34839;-0.0580751;0.929003;-0.0400484;-0.0880406;0.32438;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84438946;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84438855;3.3785;0.6235;259.19;50.1928;0.561;353.265;0;0;0;8629.83;8779.72;1;84438855;0.0503595;0.358583;0.724637;-0.344936;-0.0516142;0.928977;-0.394827;0.0515515;0.283806;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439027;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.061;-0.041;84439027;3.3785;0.6235;259.19;50.1928;0.561;353.274;0;0;0;8629.83;8779.72;1;84438947;0.0507438;0.358529;0.724374;-0.35135;-0.0605173;0.92895;0.16303;-0.0889421;0.236299;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439118;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84439027;3.3785;0.6235;259.19;50.1928;0.561;353.274;0;0;0;8629.83;8779.72;1;84439028;0.0506722;0.358231;0.723935;-0.349908;-0.0546078;0.92874;0.0296837;-0.228096;0.319695;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439215;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.061;-0.042;84439118;3.3785;0.6235;259.19;50.1928;0.561;353.279;0;0;0;8629.83;8779.72;1;84439119;0.0505546;0.358125;0.723514;-0.34665;-0.047251;0.928788;0.169148;0.0517642;0.304595;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439343;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.042;84439300;3.3785;0.6235;259.19;50.1928;0.561;353.288;0;0;0;8629.83;8779.72;1;84439301;0.0506671;0.358236;0.723021;-0.342377;-0.0564812;0.929064;0.0296837;0.121886;0.316113;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439431;77;34.7;34.4;0;34.6;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84439387;3.3785;0.6235;259.19;50.1928;0.561;353.299;0;0;0;8629.83;8779.72;1;84439388;0.050431;0.358347;0.722385;-0.350053;-0.0506638;0.929199;0.31473;0.0523527;0.362088;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439528;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84439478;3.3785;0.6235;259.19;50.1928;0.561;353.309;0;0;0;8629.83;8779.72;1;84439521;0.0501071;0.358554;0.721735;-0.346906;-0.0575283;0.929314;0.302494;-0.019071;0.223347;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439616;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.061;-0.041;84439569;3.3785;0.6235;259.19;50.1928;0.561;353.32;0;0;0;8629.83;8779.72;1;84439521;0.0501071;0.358554;0.721735;-0.346906;-0.0575283;0.929314;0.302494;-0.019071;0.223347;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
84439707;77;34.7;34.4;0;34.7;58.5;0;0;0;0;0;-0.001;3.3785;0.6235;259.19;50.1928;915653;931557;115.2;0;1;-0.062;-0.041;84439658;3.3785;0.6235;259.19;50.1928;0.561;353.324;0;0;0;8629.83;8779.72;1;84439658;0.0498841;0.358614;0.721314;-0.349294;-0.0516654;0.929265;0.169148;-0.0182321;0.305311;84438000;47.61242731;-122.74884524;104.92398446;0.00000000;0.00000000;4.30315733;3.00000000;
