ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
78943170;78.4;33.9;33.7;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78943119;1.0118;0.1678;77.9025;13.4571;0.664;418.006;0;0;0;2725.97;2745.59;1;78943170;0.0617148;0.345893;-1.89445;-0.341704;-0.0672523;0.932178;0.0994159;-0.0181695;0.311428;78939999;47.61232408;-122.75085868;88.32701828;0.03358901;0.00000000;3.15487671;3.00000000;
78943308;78.4;33.9;33.6;0;34;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78943214;1.0118;0.1678;77.9025;13.4571;0.664;418.011;0;0;0;2725.97;2745.59;1;78943170;0.0617148;0.345893;-1.89445;-0.341704;-0.0672523;0.932178;0.0994159;-0.0181695;0.311428;78939999;47.61232408;-122.75085868;88.32701828;0.03358901;0.00000000;3.15487671;3.00000000;
78943392;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.074;78943309;1.0118;0.1678;77.9025;13.4571;0.664;418.011;0;0;0;2725.97;2745.59;1;78943309;0.0617499;0.345871;-1.89516;-0.337115;-0.0638156;0.931978;-0.0461662;-0.0187579;0.253935;78939999;47.61232408;-122.75085868;88.32701828;0.03358901;0.00000000;3.15487671;3.00000000;
78943531;78.4;33.9;33.7;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78943392;1.0118;0.1678;77.9025;13.4571;0.664;418.011;0;0;0;2725.97;2745.59;1;78943393;0.0619542;0.345829;-1.89549;-0.336902;-0.0593989;0.932047;-0.179513;0.0520773;0.335182;78939999;47.61232408;-122.75085868;88.32701828;0.03358901;0.00000000;3.15487671;3.00000000;
78943619;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.074;78943532;1.0118;0.1678;77.9025;13.4571;0.664;418.011;0;0;0;2725.97;2745.59;1;78943534;0.062372;0.345835;-1.89594;-0.335913;-0.0667746;0.932123;0.0235659;0.0511758;0.247101;78939999;47.61232408;-122.75085868;88.32701828;0.03358901;0.00000000;3.15487671;3.00000000;
78943704;78.4;33.9;33.6;0;34;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78943620;1.0118;0.1678;77.9025;13.4571;0.664;418.011;0;0;0;2725.97;2745.59;1;78943621;0.0624218;0.345769;-1.89627;-0.336126;-0.0643596;0.932096;0.0296837;-0.298092;0.320412;78939999;47.61232408;-122.75085868;88.32701828;0.03358901;0.00000000;3.15487671;3.00000000;
78943793;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78943704;1.0118;0.1678;77.9025;13.4571;0.664;418.018;0;0;0;2725.97;2745.59;1;78943705;0.0624317;0.345582;-1.89664;-0.335887;-0.0613467;0.932008;0.0994159;0.0518268;0.310712;78939999;47.61232408;-122.75085868;88.32701828;0.03358901;0.00000000;3.15487671;3.00000000;
78943883;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78943882;1.0118;0.1678;77.9025;13.4571;0.664;418.03;0;0;0;2725.97;2745.59;1;78943795;0.062227;0.34551;-1.89706;-0.337516;-0.0638052;0.931936;0.105534;-0.0874522;0.381873;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78943973;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.076;78943882;1.0118;0.1678;77.9025;13.4571;0.664;418.03;0;0;0;2725.97;2745.59;1;78943886;0.0620713;0.345486;-1.89747;-0.338582;-0.0653935;0.931922;0.0235659;-0.0888169;0.248534;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944070;78.4;33.9;33.6;0;33.8;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.074;78944070;1.0118;0.1678;77.9025;13.4571;0.664;418.052;0;0;0;2725.97;2745.59;1;78943978;0.0621238;0.345097;-1.89785;-0.337405;-0.066175;0.931725;0.169148;0.121761;0.303878;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944159;78.4;33.9;33.5;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78944070;1.0118;0.1678;77.9025;13.4571;0.664;418.052;0;0;0;2725.97;2745.59;1;78944071;0.0618158;0.345256;-1.89831;-0.337687;-0.064801;0.932065;0.0932981;-0.0188832;0.2417;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944245;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.073;78944160;1.0118;0.1678;77.9025;13.4571;0.664;418.063;0;0;0;2725.97;2745.59;1;78944160;0.0617396;0.345297;-1.89867;-0.340443;-0.0582828;0.933352;0.0296837;0.121886;0.316113;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944333;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.073;78944246;1.0118;0.1678;77.9025;13.4571;0.664;418.086;0;0;0;2725.97;2745.59;1;78944246;0.0614434;0.345429;-1.89909;-0.335068;-0.0672784;0.932439;0.378344;-0.158413;0.288391;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944425;78.4;33.9;33.6;0;33.8;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78944337;1.0118;0.1678;77.9025;13.4571;0.664;418.104;0;0;0;2725.97;2745.59;1;78944340;0.0611026;0.345388;-1.89951;-0.33587;-0.0667696;0.93243;0.169148;-0.0182321;0.305311;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944522;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78944476;1.0118;0.1678;77.9025;13.4571;0.664;418.108;0;0;0;2725.97;2745.59;1;78944478;0.0610119;0.345656;-1.90001;-0.33767;-0.0590005;0.932656;0.0358015;0.192596;0.385125;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944657;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78944608;1.0118;0.1678;77.9025;13.4571;0.664;418.119;0;0;0;2725.97;2745.59;1;78944608;0.0608555;0.345883;-1.90039;-0.338002;-0.0623408;0.932741;0.175266;0.0524779;0.374323;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944739;78.4;33.9;33.6;0;33.9;52;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78944699;1.0118;0.1678;77.9025;13.4571;0.664;418.13;0;0;0;2725.97;2745.59;1;78944699;0.060551;0.346175;-1.90096;-0.336442;-0.0653152;0.932818;0.0994159;-0.0181695;0.311428;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944838;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78944786;1.0118;0.1678;77.9025;13.4571;0.664;418.143;0;0;0;2725.97;2745.59;1;78944786;0.0605966;0.346284;-1.9013;-0.33338;-0.0638941;0.93278;0.0296837;0.191882;0.315397;78940999;47.61232449;-122.75085862;88.30015150;0.02522300;0.00000000;3.11208344;3.00000000;
78944920;78.4;33.9;33.6;0;33.8;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78944871;1.0118;0.1678;77.9025;13.4571;0.664;418.148;0;0;0;2725.97;2745.59;1;78944877;0.0606249;0.346258;-1.90163;-0.341891;-0.069657;0.932611;-0.052284;0.260514;0.181341;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945012;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78944962;1.0118;0.1678;77.9025;13.4571;0.664;418.148;0;0;0;2725.97;2745.59;1;78944963;0.060782;0.346293;-1.90195;-0.339478;-0.0598445;0.932523;-0.267598;-0.15999;0.134263;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945098;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.076;78945056;1.0118;0.1678;77.9025;13.4571;0.664;418.161;0;0;0;2725.97;2745.59;1;78945056;0.0613584;0.34632;-1.90222;-0.334267;-0.0609555;0.932458;-0.18563;-0.0886291;0.266886;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945242;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78945142;1.0118;0.1678;77.9025;13.4571;0.664;418.177;0;0;0;2725.97;2745.59;1;78945143;0.0619327;0.346051;-1.90246;-0.338011;-0.0727036;0.932124;0.0174481;-0.0895306;0.178805;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945375;78.4;33.9;33.6;0;33.8;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78945324;1.0118;0.1678;77.9025;13.4571;0.664;418.218;0;0;0;2725.97;2745.59;1;78945284;0.0619992;0.345678;-1.90301;-0.337721;-0.0607869;0.931925;0.0113302;-0.0202479;0.10836;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945458;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.076;78945413;1.0118;0.1678;77.9025;13.4571;0.664;418.233;0;0;0;2725.97;2745.59;1;78945375;0.0622235;0.345759;-1.90333;-0.339572;-0.0619216;0.93211;-0.191748;0.120646;0.195009;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945547;78.4;33.9;33.6;0;33.8;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.076;78945505;1.0118;0.1678;77.9025;13.4571;0.664;418.261;0;0;0;2725.97;2745.59;1;78945459;0.0627354;0.345825;-1.90358;-0.335478;-0.0654314;0.932181;-0.191748;-0.0193464;0.196441;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945638;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78945595;1.0118;0.1678;77.9025;13.4571;0.665;418.288;0;0;0;2725.97;2745.59;1;78945549;0.0632772;0.345859;-1.9038;-0.33657;-0.068746;0.93225;-0.0461662;0.121235;0.252502;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945729;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.073;78945686;1.0118;0.1678;77.9025;13.4571;0.665;418.313;0;0;0;2725.97;2745.59;1;78945639;0.0633967;0.345807;-1.90414;-0.335844;-0.0657335;0.932185;-0.191748;0.120646;0.195009;78941999;47.61232523;-122.75085830;88.33305941;0.05265576;0.00000000;3.07963181;3.00000000;
78945862;78.4;33.9;33.5;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.074;78945777;1.0118;0.1678;77.9025;13.4571;0.665;418.327;0;0;0;2725.97;2745.59;1;78945729;0.0634863;0.345883;-1.90449;-0.33784;-0.0629242;0.932196;0.0994159;-0.228158;0.313578;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78945952;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.076;78945863;1.0118;0.1678;77.9025;13.4571;0.665;418.33;0;0;0;2725.97;2745.59;1;78945862;0.0632842;0.345472;-1.90507;-0.335051;-0.0629417;0.93196;0.0994159;-0.158162;0.312861;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946052;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.074;78945953;1.0118;0.1678;77.9025;13.4571;0.665;418.33;0;0;0;2725.97;2745.59;1;78945965;0.0633392;0.345329;-1.9054;-0.332783;-0.0701681;0.93199;0.0235659;-0.0188206;0.247817;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946135;78.4;33.9;33.5;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.074;78946053;1.0118;0.1678;77.9025;13.4571;0.665;418.331;0;0;0;2725.97;2745.59;1;78946053;0.0632415;0.345426;-1.90576;-0.337184;-0.0682725;0.932205;0.169148;-0.0182321;0.305311;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946222;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78946136;1.0118;0.1678;77.9025;13.4571;0.665;418.332;0;0;0;2725.97;2745.59;1;78946136;0.0628649;0.345319;-1.90618;-0.336774;-0.0652397;0.932237;0.169148;-0.158225;0.306744;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946363;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78946323;1.0118;0.1678;77.9025;13.4571;0.665;418.34;0;0;0;2725.97;2745.59;1;78946236;0.0627575;0.345248;-1.90659;-0.332467;-0.0653087;0.932297;0.302494;-0.159064;0.22478;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946494;78.4;33.9;33.6;0;33.8;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78946493;1.0118;0.1678;77.9025;13.4571;0.665;418.361;0;0;0;2725.97;2745.59;1;78946364;0.0627826;0.345008;-1.90715;-0.337346;-0.0632973;0.932414;-0.115898;0.051301;0.259336;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946581;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78946493;1.0118;0.1678;77.9025;13.4571;0.665;418.361;0;0;0;2725.97;2745.59;1;78946495;0.0638639;0.345128;-1.90746;-0.336041;-0.0677655;0.932713;-0.267598;0.0499989;0.132114;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946672;78.4;33.9;33.5;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78946584;1.0118;0.1678;77.9025;13.4571;0.665;418.383;0;0;0;2725.97;2745.59;1;78946585;0.0642236;0.345037;-1.9077;-0.335657;-0.0691846;0.932658;0.0932981;-0.0188832;0.2417;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946767;78.4;33.9;33.6;0;33.8;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.074;78946673;1.0118;0.1678;77.9025;13.4571;0.665;418.389;0;0;0;2725.97;2745.59;1;78946674;0.0644825;0.344951;-1.908;-0.333857;-0.0667062;0.932578;-0.0461662;-0.0887543;0.254651;78942999;47.61232502;-122.75085834;88.26411703;0.03169728;0.00000000;3.05128884;3.00000000;
78946853;78.4;33.9;33.6;0;33.8;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.076;78946767;1.0118;0.1678;77.9025;13.4571;0.665;418.39;0;0;0;2725.97;2745.59;1;78946768;0.0646544;0.344917;-1.90832;-0.33454;-0.0648339;0.932574;0.16303;-0.0889421;0.236299;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78946952;78.4;33.8;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78946952;1.0118;0.1678;77.9025;13.4571;0.665;418.417;0;0;0;2725.97;2745.59;1;78946857;0.0644628;0.344876;-1.90874;-0.334514;-0.0681896;0.932545;0.169148;0.121761;0.303878;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78947086;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.074;78946952;1.0118;0.1678;77.9025;13.4571;0.665;418.417;0;0;0;2725.97;2745.59;1;78946953;0.0641958;0.34476;-1.90915;-0.334599;-0.0730793;0.932495;0.308612;-0.15835;0.294509;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78947212;78.4;33.9;33.5;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.074;78947087;1.0118;0.1678;77.9025;13.4571;0.665;418.428;0;0;0;2725.97;2745.59;1;78947088;0.0637462;0.344517;-1.90978;-0.337857;-0.063357;0.932412;-0.128134;-0.300108;0.123461;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78947312;78.4;33.8;33.5;0;33.8;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78947212;1.0118;0.1678;77.9025;13.4571;0.665;418.432;0;0;0;2725.97;2745.59;1;78947214;0.0639558;0.34484;-1.91033;-0.335649;-0.050812;0.932912;-0.26148;0.190705;0.20041;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78947398;78.4;33.9;33.7;0;33.9;51.8;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.004;-0.075;78947397;1.0118;0.1678;77.9025;13.4571;0.665;418.438;0;0;0;2725.97;2745.59;1;78947353;0.065455;0.345228;-1.91042;-0.335938;-0.061955;0.933034;-0.48903;0.118756;0.0102931;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78947493;78.4;33.9;33.6;0;33.9;51.9;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78947493;1.0118;0.1678;77.9025;13.4571;0.665;418.444;0;0;0;2725.97;2745.59;1;78947447;0.0665562;0.345322;-1.91053;-0.342301;-0.0717138;0.932866;-0.122016;0.19058;0.188175;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78947574;78.4;33.8;33.6;0;33.9;51.8;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78947493;1.0118;0.1678;77.9025;13.4571;0.665;418.444;0;0;0;2725.97;2745.59;1;78947572;0.0667783;0.344772;-1.91079;-0.334301;-0.082316;0.932241;0.00521243;-0.860918;0.0472288;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
78947665;78.4;33.8;33.6;0;33.9;51.8;0;0;0;0;0;-0.001;1.0118;0.1678;77.9025;13.4571;289234;291316;54;0;1;0.005;-0.075;78947618;1.0118;0.1678;77.9025;13.4571;0.665;418.466;0;0;0;2725.97;2745.59;1;78947572;0.0667783;0.344772;-1.91079;-0.334301;-0.082316;0.932241;0.00521243;-0.860918;0.0472288;78943999;47.61232500;-122.75085857;88.18009580;0.02873787;0.00000000;3.04533243;3.00000000;
