ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,video_ts_anchor,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
ride_53,0,0.0,2025-10-02 21:01:31.678000+00:00,2025-10-02 14:01:31.678,00:00:03.8,75691678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.23,1.23,0.01,0.93,-0.00107819,0.399302,0.500971,-0.380859,-2.21115e-05,0.915828,-0.0584018,0.0498111,0.113762,47.5965792,0.0,-0.091,0.519,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,1,100.0,2025-10-02 21:01:31.778000+00:00,2025-10-02 14:01:31.778,00:00:03.9,75691778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0617257781609195,0.3465804712643678,-1.818131264367816,-0.3343655977011494,-0.0573646413793103,0.9335070459770116,0.1956124367816092,0.1468682298850574,0.319877275862069,47.5965792,,-0.0039080459770114,0.0740919540229885,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,2,200.0,2025-10-02 21:01:31.878000+00:00,2025-10-02 14:01:31.878,00:00:04.0,75691878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0615116533333333,0.3464966333333333,-1.818493666666667,-0.3328016,-0.0558965833333333,0.9334829333333332,-0.2361199333333333,-0.2367184066666666,-0.0668190666666666,47.5965792,,-0.003,0.075,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,3,300.0,2025-10-02 21:01:31.978000+00:00,2025-10-02 14:01:31.978,00:00:04.1,75691978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0615755651006711,0.3463304295302013,-1.818713691275168,-0.336124288590604,-0.0529059093959731,0.933482067114094,0.0240746174496644,-0.0773432738255033,0.221960255033557,47.5965792,,-0.003,0.0747919463087248,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,4,400.0,2025-10-02 21:01:32.078000+00:00,2025-10-02 14:01:32.078,00:00:04.2,75692078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0615893234899328,0.3459995570469799,-1.8188546308724836,-0.3354316711409396,-0.0599533590604026,0.9333209932885906,0.2703927382550335,-0.2640260926174496,0.3437481744966443,47.5965792,,-0.003,0.0741208053691275,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,5,500.0,2025-10-02 21:01:32.178000+00:00,2025-10-02 14:01:32.178,00:00:04.3,75692178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0604909163934426,0.3457954918032787,-1.8195252459016396,-0.3356282786885246,-0.0603522295081967,0.9333538360655738,0.5449638196721311,-0.2042256229508196,0.2972813278688525,47.5965792,,-0.003,0.0746721311475409,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,6,600.0,2025-10-02 21:01:32.278000+00:00,2025-10-02 14:01:32.278,00:00:04.4,75692278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0590778999999999,0.3456779032258064,-1.820375483870968,-0.3342275806451613,-0.0564307741935483,0.9335504516129032,0.2894712580645161,-0.0689428709677419,0.2045984193548387,47.5965792,,-0.003,0.075,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,7,700.0,2025-10-02 21:01:32.378000+00:00,2025-10-02 14:01:32.378,00:00:04.5,75692378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0584199747126436,0.3457089885057471,-1.8209164367816093,-0.3355912413793103,-0.0542145022988505,0.9338360689655172,0.1455932873563218,0.1426200574712643,0.2193038045977011,47.5965792,,-0.0037701149425287,0.075,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,8,800.0,2025-10-02 21:01:32.478000+00:00,2025-10-02 14:01:32.478,00:00:04.6,75692478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0584580666666666,0.3458246666666666,-1.8211944444444448,-0.3341917777777778,-0.0543710111111111,0.9339437777777776,-0.2817344444444444,0.1279452222222222,0.1481725555555555,47.5965792,,-0.0031111111111111,0.0741111111111111,2947.66,2966.48,-122.82085904,114.64025439,0.0,0.0,80.9,27.2,33.7,0.853,100,True
ride_53,9,900.0,2025-10-02 21:01:32.578000+00:00,2025-10-02 14:01:32.578,00:00:04.7,75692578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0591857,0.346219,-1.82125,-0.336356,-0.050178,0.934267,-0.774077,0.398278,-0.037831,47.5965792,0.0,-0.003,0.075,2947.66,2966.48,-122.82085904,114.62352559,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,10,1000.0,2025-10-02 21:01:32.678000+00:00,2025-10-02 14:01:32.678,00:00:04.8,75692678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0600438406896551,0.3465080137931035,-1.821212206896552,-0.3366316827586207,-0.0439655358620689,0.9342679103448276,-0.2219945379310344,0.1053450827586206,0.2094501931034482,47.5965792,,-0.003,0.075,2947.66,2966.48,-122.82085904,114.62352559,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,11,1100.0,2025-10-02 21:01:32.778000+00:00,2025-10-02 14:01:32.778,00:00:04.9,75692778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0603705993103448,0.3467831862068966,-1.8212397931034483,-0.3341027172413793,-0.053150984137931,0.9342292896551724,0.2715737379310344,-0.0867038827586207,0.3135026068965517,47.5965792,,-0.003,0.075,2947.66,2966.48,-122.82085904,114.62352559,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,12,1200.0,2025-10-02 21:01:32.878000+00:00,2025-10-02 14:01:32.878,00:00:05.0,75692878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0601923965116279,0.3471333372093023,-1.8215137209302328,-0.3346101395348837,-0.0551625011627906,0.9341292906976744,0.2408994418604651,0.2515870930232558,0.2635690465116279,47.5965792,,-0.0037325581395348,0.0742674418604651,2947.66,2966.48,-122.82085904,114.62352559,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,13,1300.0,2025-10-02 21:01:32.978000+00:00,2025-10-02 14:01:32.978,00:00:05.1,75692978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0602490010869565,0.3472733804347826,-1.821827608695652,-0.3358500869565217,-0.0577675695652173,0.9336368369565218,-0.0755411086956522,0.1077250228260869,0.196403,47.5965792,,-0.0031630434782608,0.074,2947.66,2966.48,-122.82085904,114.62352559,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,14,1400.0,2025-10-02 21:01:33.078000+00:00,2025-10-02 14:01:33.078,00:00:05.2,75693078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0603303,0.3473245909090909,-1.822096363636364,-0.3350417045454545,-0.0563929272727272,0.9333783409090908,0.0873193409090909,-0.0863953272727272,0.1742401818181818,47.5965792,,-0.003,0.0749772727272727,2947.66,2966.48,-122.82085904,114.62352559,0.0,0.0,80.9,27.2,33.7,0.853,100,True
,15,1500.0,2025-10-02 21:01:33.178000+00:00,2025-10-02 14:01:33.178,00:00:05.3,75693178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0601779155555555,0.3475478888888889,-1.822427555555556,-0.3397683333333333,-0.05621806,0.933408,0.1041452844444444,0.0619917911111111,0.2399209333333333,47.5965792,,-0.003,0.0741555555555555,2947.66,2966.48,-122.82085904,114.62352559,0.0,0.0,80.9,27.2,33.7,0.853,100,True
