ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,video_ts_anchor,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
ride_54,0,0.0,2025-10-02 21:04:54.142000+00:00,2025-10-02 14:04:54.142,00:00:08.2,75894142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,1.91,4.52,0.04,2.83,0.00817233,0.313583,-2.17391,-0.312126,-0.00959263,0.944819,-0.052284,-0.0894679,0.184923,47.59959269,0.0,-1.106,9.65,3854.67,3875.95,-122.82556344,109.63538955,0.0,0.0,80.8,27.6,34.8,0.842,100,True
,1,100.0,2025-10-02 21:04:54.242000+00:00,2025-10-02 14:04:54.242,00:00:08.3,75894242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.5055882352941177,1.196470588235294,0.0105882352941176,0.7491176470588234,0.0339079697058823,0.2941962352941176,-0.8403820588235293,-0.2888980588235294,-0.0338868726470588,0.9515028235294116,-0.0055088529411764,-0.0900387088235294,0.1291538823529411,47.59959269,,-0.242764705882353,2.532352941176472,3854.67,3875.95,-122.82556344,109.63538955,0.0,0.0,80.8,27.52647058823529,34.8,0.842,100,True
,2,200.0,2025-10-02 21:04:54.342000+00:00,2025-10-02 14:04:54.342,00:00:08.4,75894342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0432097777777777,0.2872319333333333,-0.3604584888888889,-0.2832289777777778,-0.0450914666666666,0.9539161111111112,-0.0339065644444444,0.0596332755555555,0.1614837555555555,47.59959269,,0.068,-0.03,3854.67,3875.95,-122.82556344,109.63538955,0.0,0.0,80.8,27.5,34.8,0.8427111111111111,100,True
,3,300.0,2025-10-02 21:04:54.442000+00:00,2025-10-02 14:04:54.442,00:00:08.5,75894442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0432037384615384,0.2872501978021978,-0.3608131868131868,-0.2826998791208791,-0.0404385703296703,0.9539645384615384,0.0044212241758241,0.0635500263736263,0.178381978021978,47.59959269,,0.0688131868131868,-0.03,3854.67,3875.95,-122.82556344,109.63538955,0.0,0.0,80.8,27.5,34.8,0.843,100,True
,4,400.0,2025-10-02 21:04:54.542000+00:00,2025-10-02 14:04:54.542,00:00:08.6,75894542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0431645933333333,0.2872668333333333,-0.3611087888888889,-0.2809897777777778,-0.0446479877777777,0.9540367888888888,-0.0468603922222222,0.0505198311111111,0.1830142333333333,47.599595595,,0.0680777777777777,-0.03,3854.67,3875.95,-122.82556528444444,108.35326080955556,0.0,0.0,80.8,27.5,34.8,0.843,100,True
,5,500.0,2025-10-02 21:04:54.642000+00:00,2025-10-02 14:04:54.642,00:00:08.7,75894642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0431559242105263,0.2873052,-0.3613384736842105,-0.2813860526315789,-0.0426154989473684,0.9540713684210528,0.0099909536842105,-0.0872806442105263,0.1106435894736842,47.59959584,,0.068,-0.03,3854.67,3875.95,-122.82556544,108.24512947,0.0,0.0,80.8,27.5,34.8,0.843,100,True
,6,600.0,2025-10-02 21:04:54.742000+00:00,2025-10-02 14:04:54.742,00:00:08.8,75894742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.04319045,0.287315,-0.361565,-0.2815753571428571,-0.0369954071428571,0.9541136428571428,0.0129042214285714,-0.0844754071428571,0.1841714285714285,47.59959584,,0.0680714285714285,-0.03,3854.67,3875.95,-122.82556544,108.24512947,0.0,0.0,80.8,27.5,34.8,0.843,100,True
,7,700.0,2025-10-02 21:04:54.842000+00:00,2025-10-02 14:04:54.842,00:00:08.9,75894842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.043243517293233,0.2872838721804511,-0.3617776015037593,-0.2798348345864662,-0.0402353443609022,0.954076052631579,-0.0241088842105263,-0.030475017293233,0.2404956466165413,47.59959584,,0.0688345864661654,-0.0298345864661654,3854.67,3875.95,-122.82556544,108.24512947,0.0,0.0,80.8,27.5,34.8,0.843,100,True
,8,800.0,2025-10-02 21:04:54.942000+00:00,2025-10-02 14:04:54.942,00:00:09.0,75894942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0432631413533834,0.2872605639097744,-0.3619166992481202,-0.2815340827067669,-0.0402187278195488,0.9540444736842104,0.0761516421052631,-0.0837346413533834,0.1794076766917293,47.59959584,,0.0680827067669173,-0.0290827067669172,3854.67,3875.95,-122.82556544,108.24512947,0.0,0.0,80.8,27.5,34.8,0.843,100,True
,9,900.0,2025-10-02 21:04:55.042000+00:00,2025-10-02 14:04:55.042,00:00:09.1,75895042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0432275717391304,0.2872454239130435,-0.3623624891304348,-0.2833384782608695,-0.0411838076086956,0.9539945652173912,-0.0536545576086956,0.0452653076086956,0.1156835,47.59959584,,0.0689673913043478,-0.0299673913043478,3854.67,3875.95,-122.82556544,108.24512947,0.0,0.0,80.8,27.5,34.8,0.843,100,True
