ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,video_ts_anchor,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
ride_18,0,0.0,2025-09-27 22:59:35.116000+00:00,2025-09-27 15:59:35.116,00:00:04.9,82775116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.03,-0.02,-0.01,-1.10685,-0.0069781,-2.99465,0.00100495,0.89199,0.435174,0.0871803,-0.0895932,0.172688,47.61420733,0.0,-0.049,-0.02,2977.11,3047.32,-122.74732816,99.64720708,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,1,100.0,2025-09-27 22:59:35.216000+00:00,2025-09-27 15:59:35.216,00:00:05.0,82775216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0077777777777777,-0.0051851851851851,-0.0025925925925925,-0.2602882962962962,0.2494286407407407,-2.92605,-0.248109087037037,0.1987934814814814,0.8063058518518519,-0.1239651074074073,0.0137619851851851,0.138102074074074,47.61420733,,-0.0578888888888888,-0.0355555555555555,2977.11,3047.32,-122.74732816,99.64720708,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,2,200.0,2025-09-27 22:59:35.316000+00:00,2025-09-27 15:59:35.316,00:00:05.1,82775316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0363483,0.3392681428571428,-2.902332857142857,-0.3321854285714286,-0.0343777285714285,0.9362434285714284,-0.1393174285714285,0.1009082285714285,0.2207277142857143,47.61420733,,-0.061,-0.041,2977.11,3047.32,-122.74732816,99.64720708,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,3,300.0,2025-09-27 22:59:35.416000+00:00,2025-09-27 15:59:35.416,00:00:05.2,82775416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0368321804347826,0.3393271086956522,-2.9026269565217397,-0.3309745869565217,-0.0376677913043478,0.9362583913043478,-0.3500959347826087,0.1203502826086956,0.1661304565217391,47.61420733,,-0.0618043478260869,-0.0418043478260869,2977.11,3047.32,-122.74732816,99.64720708,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,4,400.0,2025-09-27 22:59:35.516000+00:00,2025-09-27 15:59:35.516,00:00:05.3,82775516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.03744134375,0.3394592708333333,-2.9027725,-0.3298683125,-0.04278696875,0.9363382916666666,-0.1040226041666667,0.0008855083333333,0.1782891041666666,47.61420733,,-0.062,-0.042,2977.11,3047.32,-122.74732816,99.64720708,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,5,500.0,2025-09-27 22:59:35.616000+00:00,2025-09-27 15:59:35.616,00:00:05.4,82775616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0376010377777777,0.3395536222222222,-2.9031148888888887,-0.3294744666666667,-0.0461413777777777,0.9363013555555556,0.0926736822222222,0.1824283066666666,0.3037202,47.61420733,,-0.0610444444444444,-0.0410444444444444,2977.11,3047.32,-122.74732816,99.64720708,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,6,600.0,2025-09-27 22:59:35.716000+00:00,2025-09-27 15:59:35.716,00:00:05.5,82775716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0375035620689655,0.3395259310344827,-2.903548275862069,-0.329909724137931,-0.0411598551724137,0.9361111379310344,0.1020724310344827,-0.2096697655172413,0.2331898275862069,47.61420733,,-0.061,-0.041,2977.11,3047.32,-122.74732816,99.62379845793104,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,7,700.0,2025-09-27 22:59:35.816000+00:00,2025-09-27 15:59:35.816,00:00:05.6,82775816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.037412303960396,0.3394788415841584,-2.903978712871287,-0.3308985940594059,-0.0403484920792079,0.936002594059406,0.1396516782178218,-0.0549886465346534,0.1677296534653465,47.61420733,,-0.061,-0.0412475247524752,2977.11,3047.32,-122.74732816,99.47749457,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,8,800.0,2025-09-27 22:59:35.916000+00:00,2025-09-27 15:59:35.916,00:00:05.7,82775916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0373140714285714,0.3395447142857143,-2.9044728571428573,-0.3298817142857143,-0.0409600714285714,0.9359611428571428,0.0707527,0.0508252142857142,0.2128478571428571,47.61420733,,-0.061,-0.042,2977.11,3047.32,-122.74732816,99.47749457,0.0,0.0,80.6,32.8,44.5,0.83,100,True
,9,900.0,2025-09-27 22:59:36.016000+00:00,2025-09-27 15:59:36.016,00:00:05.8,82776016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0373087258064516,0.3395687849462365,-2.904889139784946,-0.3305453010752688,-0.0380566451612903,0.9358760967741936,0.0296837,0.0518895,0.31683,47.61420733,,-0.0614301075268817,-0.042,2977.11,3047.32,-122.74732816,99.47749457,0.0,0.0,80.6,32.8,44.5,0.83,100,True
