ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,video_ts_anchor,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,10,1000.0,2025-09-28 21:00:00.992000+00:00,2025-09-28 14:00:00.992,00:00:06.0,75600992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0075768278313253,0.3260224457831325,-0.7714517831325302,-0.3169572771084337,0.0002237233012048,0.9390552530120482,0.1364522795180723,0.2360584638554216,0.0168667674698795,47.59972295,,-0.0051084337349397,0.074,1163.27,1168.0,-122.83505077,122.69410684,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,11,1100.0,2025-09-28 21:00:01.092000+00:00,2025-09-28 14:00:01.092,00:00:06.1,75601092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0076379866292134,0.3261014494382022,-0.7715438651685393,-0.3198070786516854,-0.0067289206741573,0.9390323370786516,0.0538172921348314,-0.0124428820224719,0.0255949494382022,47.59972295,,-0.0057078651685393,0.0737078651685393,1163.27,1168.0,-122.83505077,122.69410684,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,12,1200.0,2025-09-28 21:00:01.192000+00:00,2025-09-28 14:00:01.192,00:00:06.2,75601192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0077414831914893,0.3258734574468085,-0.7716266382978724,-0.3166592872340426,-0.0107056664893617,0.9388013936170212,-0.0124077117021276,-0.1046797351063829,0.1539195744680851,47.59972295,,-0.005,0.073,1163.27,1168.0,-122.83505077,122.69410684,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,13,1300.0,2025-09-28 21:00:01.292000+00:00,2025-09-28 14:00:01.292,00:00:06.3,75601292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0078406264130434,0.3255698913043478,-0.7717164565217391,-0.3147380217391304,-0.0075205745652173,0.938644554347826,-0.0286690620652173,-0.1186953554347826,0.0800327097826087,47.59972295,,-0.0054673913043478,0.073,1163.27,1168.0,-122.83505077,122.69410684,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,14,1400.0,2025-09-28 21:00:01.392000+00:00,2025-09-28 14:00:01.392,00:00:06.4,75601392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0079479947727272,0.3254699090909091,-0.7717908409090909,-0.3185198409090909,-0.011397556590909,0.938677,0.0638236275,-0.203403659090909,0.0896583795454545,47.59972295,,-0.0056136363636363,0.0733863636363636,1163.27,1168.0,-122.83505077,122.69410684,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,15,1500.0,2025-09-28 21:00:01.492000+00:00,2025-09-28 14:00:01.492,00:00:06.5,75601492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0079782697752808,0.3253942359550562,-0.7718784382022471,-0.3190316292134831,-0.0124168419101123,0.9386858539325844,0.1394133415730337,-0.1300572797752809,0.1385153213483146,47.59972295,,-0.0052134831460674,0.074,1163.27,1168.0,-122.83505077,122.69410684,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,16,1600.0,2025-09-28 21:00:01.592000+00:00,2025-09-28 14:00:01.592,00:00:06.6,75601592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0077790142105263,0.3253267894736842,-0.772045,-0.3165436315789474,-0.0050780689473684,0.9387077368421052,0.0289713052631579,0.0672065631578947,0.0134536315789473,47.59972295,,-0.0056842105263157,0.074,1163.27,1168.0,-122.83505077,122.69410684,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,17,1700.0,2025-09-28 21:00:01.692000+00:00,2025-09-28 14:00:01.692,00:00:06.7,75601692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0078216858267716,0.3255884251968504,-0.7721323700787401,-0.3166777007874016,-0.005967822047244,0.9389311417322834,-0.0881690551181102,0.200715874015748,-0.0063499598425196,47.59972295,,-0.0052755905511811,0.074,1163.27,1168.0,-122.83505077,122.66757474,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,18,1800.0,2025-09-28 21:00:01.792000+00:00,2025-09-28 14:00:01.792,00:00:06.8,75601792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0080119706569343,0.3257488321167883,-0.7721613795620438,-0.3191391824817518,-0.014307601459854,0.9390135255474452,-0.1261080916788321,0.0532400583941605,0.0493942138686131,47.59972295,,-0.005941605839416,0.074,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,19,1900.0,2025-09-28 21:00:01.892000+00:00,2025-09-28 14:00:01.892,00:00:06.9,75601892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0081928538686131,0.3258342335766423,-0.7722161240875912,-0.3169289635036496,-0.0117651197080291,0.939020094890511,-0.0243092376642335,0.1042407883211678,0.0399406372262773,47.59972295,,-0.0052116788321167,0.074,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,20,2000.0,2025-09-28 21:00:01.992000+00:00,2025-09-28 14:00:01.992,00:00:07.0,75601992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0081656067741935,0.3258788494623656,-0.7722865860215055,-0.3154153870967742,-0.0074741278494623,0.9390036774193548,0.0631192551075268,0.119528,0.0857622983870967,47.59972295,,-0.0053817204301075,0.074,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,21,2100.0,2025-09-28 21:00:02.092000+00:00,2025-09-28 14:00:02.092,00:00:07.1,75602092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0080533487096774,0.3259068064516129,-0.7723634677419355,-0.3141863548387096,-0.0024689558064516,0.938977870967742,0.1446781637096774,0.120228,0.1541611693548387,47.59972295,,-0.0059193548387096,0.074,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.872,100,True
ride_31,22,2200.0,2025-09-28 21:00:02.192000+00:00,2025-09-28 14:00:02.192,00:00:07.2,75602192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00738167,0.326289,-0.772767,-0.317892,-0.00708241,0.938807,0.144677,0.258899,0.0235313,47.59972295,0.0,-0.006,0.073,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.872,100,True
,23,2300.0,2025-09-28 21:00:02.292000+00:00,2025-09-28 14:00:02.292,00:00:07.3,75602292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0071749529787234,0.3263054042553192,-0.7729417446808511,-0.3201373191489362,-0.0052519170212765,0.938605510638298,-0.1867007144680851,-0.1667998723404255,0.0509819234042553,47.59972295,,-0.0059148936170212,0.0739148936170212,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,24,2400.0,2025-09-28 21:00:02.392000+00:00,2025-09-28 14:00:02.392,00:00:07.4,75602392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0073231444680851,0.3261337730496453,-0.7729729503546099,-0.3197316453900709,-0.0090520588652482,0.9384430992907802,-0.042673335035461,-0.2170821418439716,-0.010978714893617,47.59972295,,-0.0052056737588652,0.0732056737588652,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,25,2500.0,2025-09-28 21:00:02.492000+00:00,2025-09-28 14:00:02.492,00:00:07.5,75602492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007404387890625,0.32595309375,-0.77302415625,-0.3170641015625,-0.0092665057031249,0.9383116875,-0.0748710899609375,-0.15354663828125,0.0157220171874999,47.59972295,,-0.0055546875,0.0735546875,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,26,2600.0,2025-09-28 21:00:02.592000+00:00,2025-09-28 14:00:02.592,00:00:07.6,75602592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007407193076923,0.3257067142857143,-0.7731321868131869,-0.313099010989011,-0.0085461758241758,0.9382808571428572,-0.0683512253846154,0.0414086967032967,0.0444478516483516,47.59972295,,-0.006,0.074,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,27,2700.0,2025-09-28 21:00:02.692000+00:00,2025-09-28 14:00:02.692,00:00:07.7,75602692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0073271243661971,0.3255255633802816,-0.7732604084507042,-0.3148213802816901,-0.0072978729577464,0.9383674084507042,-0.0225636007042253,0.0862589239436619,0.0142379056338028,47.59972295,,-0.006,0.074,1163.27,1168.0,-122.83505077,122.59783322,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,28,2800.0,2025-09-28 21:00:02.792000+00:00,2025-09-28 14:00:02.792,00:00:07.8,75602792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0072127597619047,0.3254672619047619,-0.7733695952380952,-0.3207677619047619,-0.0054380847619047,0.9384627857142858,-0.0525779880952381,-0.091453888095238,-0.0091172595238095,47.59972295,,-0.006,0.0738809523809523,1163.27,1168.0,-122.83505077,122.59520378785714,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,29,2900.0,2025-09-28 21:00:02.892000+00:00,2025-09-28 14:00:02.892,00:00:07.9,75602892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0069759158695652,0.3252933260869565,-0.7736276521739129,-0.3161457391304348,-0.0070201136956521,0.9386107391304348,0.0184836782608695,-0.0906570934782608,0.0687338999999999,47.59972295,,-0.0057173913043478,0.0732826086956521,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.22826086956522,0.873,100,True
,30,3000.0,2025-09-28 21:00:02.992000+00:00,2025-09-28 14:00:02.992,00:00:08.0,75602992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007059164347826,0.3251546956521739,-0.7737161304347826,-0.3162063043478261,-0.0045510480434782,0.9387286521739132,-0.110077404347826,-0.1169101891304347,0.0313973086956521,47.59972295,,-0.0053695652173913,0.074,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.26304347826087,0.873,100,True
,31,3100.0,2025-09-28 21:00:03.092000+00:00,2025-09-28 14:00:03.092,00:00:08.1,75603092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00727442,0.325103,-0.77373,-0.312604,-0.00264525,0.938827,-0.0584018,-0.160178,0.115911,47.59972295,,-0.0054939759036144,0.074,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,32,3200.0,2025-09-28 21:00:03.192000+00:00,2025-09-28 14:00:03.192,00:00:08.2,75603192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0074805226530612,0.3251126326530612,-0.7737269897959184,-0.3173739693877551,-0.0092520158163265,0.9389528265306122,-0.0620849653061224,-0.1184669867346938,0.0735001142857142,47.59972295,,-0.005,0.074,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,33,3300.0,2025-09-28 21:00:03.292000+00:00,2025-09-28 14:00:03.292,00:00:08.3,75603292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0076924363095238,0.3248662857142857,-0.7737932619047619,-0.315281,-0.0095657572619047,0.93892925,-0.0183235701785714,-0.1422897607142857,-0.0090925273809523,47.59972295,,-0.0057261904761904,0.0732738095238095,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,34,3400.0,2025-09-28 21:00:03.392000+00:00,2025-09-28 14:00:03.392,00:00:08.4,75603392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007753370990099,0.3247580396039604,-0.7738929504950496,-0.3174190693069307,-0.0070093913861386,0.939008693069307,-0.0494033532673267,-0.0543489831683168,0.0270670792079208,47.59972295,,-0.0052376237623762,0.0737623762376237,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,35,3500.0,2025-09-28 21:00:03.492000+00:00,2025-09-28 14:00:03.492,00:00:08.5,75603492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0080926419354838,0.324681064516129,-0.7738963870967742,-0.315304064516129,-0.0093345851612903,0.939096258064516,-0.1537475225806451,0.0645422,0.0086332806451612,47.59972295,,-0.0056129032258064,0.0733870967741935,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,36,3600.0,2025-09-28 21:00:03.592000+00:00,2025-09-28 14:00:03.592,00:00:08.6,75603592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0084964895652173,0.3247016956521739,-0.7738924782608696,-0.3153900434782609,-0.0098719113043478,0.9391952608695652,-0.3283432173913043,0.0790481913043478,-0.0033988034782608,47.59972295,,-0.0054347826086956,0.073,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,37,3700.0,2025-09-28 21:00:03.692000+00:00,2025-09-28 14:00:03.692,00:00:08.7,75603692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0016896551724137,0.0,0.0,0.0,0.0,0.008977268275862,0.3250116206896551,-0.7739148620689655,-0.3180249310344827,-0.0112050096551724,0.9394214827586208,-0.419298,0.1452431448275862,0.0039038951724137,47.59972295,,-0.005,0.0736896551724137,1163.27,1168.0,-122.83505077,122.57574599,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,38,3800.0,2025-09-28 21:00:03.792000+00:00,2025-09-28 14:00:03.792,00:00:08.8,75603792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.009239795,0.3250585,-0.7739635,-0.316395,-0.010064245,0.939391,-0.2039839,0.11921875,0.055551615,47.59972295,,-0.005,0.074,1163.27,1168.0,-122.83505077,122.523017675,0.0,0.0,81.2,25.8,29.25,0.873,100,True
,39,3900.0,2025-09-28 21:00:03.892000+00:00,2025-09-28 14:00:03.892,00:00:08.9,75603892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.009299641375,0.3250575125,-0.774043475,-0.3147235875,-0.008197069125,0.939302925,0.00513592075,0.02540216125,0.0372857125,47.59972295,,-0.005,0.074,1163.27,1168.0,-122.83505077,122.47028936,0.0,0.0,81.2,25.8,29.26625,0.873,100,True
,40,4000.0,2025-09-28 21:00:03.992000+00:00,2025-09-28 14:00:03.992,00:00:09.0,75603992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.009257372840909,0.3251364545454545,-0.7741740113636364,-0.3171337840909091,-0.0068770499999999,0.939280443181818,0.0739984884090909,-0.0216933602272727,-0.0328769397727272,47.59972295,,-0.0055340909090909,0.074,1163.27,1168.0,-122.83505077,122.47028936,0.0,0.0,81.2,25.8,29.2,0.873,100,True
,41,4100.0,2025-09-28 21:00:04.092000+00:00,2025-09-28 14:00:04.092,00:00:09.1,75604092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.009349130597826,0.3250344510869565,-0.7742377119565217,-0.3169508858695652,-0.0072769141304347,0.939166,0.0775976554347826,-0.0659155733695652,0.0327410994565217,47.59972295,,-0.0056793478260869,0.074,1163.27,1168.0,-122.83505077,122.47028936,0.0,0.0,81.2,25.8,29.232065217391305,0.873,100,True
,42,4200.0,2025-09-28 21:00:04.192000+00:00,2025-09-28 14:00:04.192,00:00:09.2,75604192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0094099621195652,0.3249436902173913,-0.7742643423913044,-0.314155777173913,-0.0106780228260869,0.939066,-0.0360961489130434,-0.141896714673913,0.0434939798913043,47.59972295,,-0.0051358695652173,0.074,1163.27,1168.0,-122.83505077,122.47028936,0.0,0.0,81.2,25.8,29.286413043478262,0.873,100,True
,43,4300.0,2025-09-28 21:00:04.292000+00:00,2025-09-28 14:00:04.292,00:00:09.3,75604292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0094070616666666,0.3245401666666666,-0.774431,-0.3140036666666666,-0.0152042999999999,0.9387735,-0.1226299333333333,-0.2191695,0.0518771166666666,47.59972295,,-0.0058333333333333,0.0731666666666666,1163.27,1168.0,-122.83505077,122.47028936,0.0,0.0,81.2,25.8,29.3,0.873,100,True
,44,4400.0,2025-09-28 21:00:04.392000+00:00,2025-09-28 14:00:04.392,00:00:09.4,75604392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0093818724175824,0.3243976813186813,-0.7745601428571428,-0.3183835494505494,-0.011908445054945,0.9388264835164836,0.197134978021978,0.0310736373626373,0.0868997153846153,47.59972295,,-0.006,0.073,1163.27,1168.0,-122.83505077,122.47028936,0.0,0.0,81.2,25.8,29.3,0.873,100,True
,45,4500.0,2025-09-28 21:00:04.492000+00:00,2025-09-28 14:00:04.492,00:00:09.5,75604492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0093581915789473,0.3239443684210527,-0.7747238421052632,-0.3152868947368421,-0.0141433057894736,0.9388069473684212,0.1560093157894737,0.1152496526315789,0.0277058052631578,47.59972295,,-0.005,0.074,1163.27,1168.0,-122.83505077,122.47028936,0.0,0.0,81.2,25.8,29.3,0.873,100,True
