ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,video_ts_anchor,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,10,1000.0,2025-10-02 20:57:15.046000+00:00,2025-10-02 13:57:15.046,00:00:05.5,75435046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0539066544444444,0.3203089666666666,-3.092735,-0.3107380888888889,-0.0497218644444444,0.9416427,0.3738446333333333,-0.2737693,0.2649811444444444,47.59773366,,0.006,-0.0743222222222222,2453.29,2465.62,-122.82562121,100.18938128,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,11,1100.0,2025-10-02 20:57:15.146000+00:00,2025-10-02 13:57:15.146,00:00:05.6,75435146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0534474187499999,0.3201365312499999,-3.0931166666666665,-0.3095989062499999,-0.049194271875,0.9416632708333332,0.08715410625,-0.0228578802083333,0.1383348854166666,47.59773366,,0.0052604166666666,-0.074,2453.29,2465.62,-122.82562121,100.18938128,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,12,1200.0,2025-10-02 20:57:15.246000+00:00,2025-10-02 13:57:15.246,00:00:05.7,75435246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0531071285714285,0.3201571785714285,-3.093467857142857,-0.3159066071428572,-0.0483045285714285,0.9418386428571428,0.0735910928571428,0.0496925178571428,0.1021823928571428,47.59773366,,0.0058928571428571,-0.074,2453.29,2465.62,-122.82562121,100.18938128,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,13,1300.0,2025-10-02 20:57:15.346000+00:00,2025-10-02 13:57:15.346,00:00:05.8,75435346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0532349817204301,0.3201942903225807,-3.093646774193548,-0.3099875376344085,-0.0538367193548387,0.9420311505376344,0.1612672559139785,0.1195123505376344,0.2312978924731182,47.59773366,,0.005021505376344,-0.074,2453.29,2465.62,-122.82562121,100.18938128,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,14,1400.0,2025-10-02 20:57:15.446000+00:00,2025-10-02 13:57:15.446,00:00:05.9,75435446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0527826011235955,0.3201837303370786,-3.094043820224719,-0.3160025842696629,-0.0517484393258426,0.9421492247191012,0.1796358876404494,-0.0827890539325842,0.2995240786516854,47.59773366,,0.0050786516853932,-0.074,2453.29,2465.62,-122.82562121,100.18938128,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,15,1500.0,2025-10-02 20:57:15.546000+00:00,2025-10-02 13:57:15.546,00:00:06.0,75435546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0521335131868131,0.3201150769230769,-3.0944953846153846,-0.3078517582417582,-0.0502312758241758,0.9421919450549452,0.2874909010989011,-0.0191997692307692,0.2107646043956043,47.59773366,,0.0058021978021978,-0.074,2453.29,2465.62,-122.82562121,100.19784509362638,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,16,1600.0,2025-10-02 20:57:15.646000+00:00,2025-10-02 13:57:15.646,00:00:06.1,75435646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0516901310344827,0.3200739655172414,-3.0948534482758623,-0.3104856551724138,-0.0545696310344827,0.9422200689655172,0.273724,-0.0193179,0.1992186896551724,47.59773366,,0.005,-0.0743103448275862,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,17,1700.0,2025-10-02 20:57:15.746000+00:00,2025-10-02 13:57:15.746,00:00:06.2,75435746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0506024222222222,0.3202312222222222,-3.0954566666666667,-0.3110666666666666,-0.0497887222222222,0.9423828888888888,0.4430475555555556,0.0440605,0.311874,47.59773366,,0.0054444444444444,-0.0745555555555555,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,18,1800.0,2025-10-02 20:57:15.846000+00:00,2025-10-02 13:57:15.846,00:00:06.3,75435846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0495338956521739,0.3205672608695652,-3.0960465217391304,-0.3140653260869565,-0.0506846195652173,0.9425857391304348,0.362360152173913,0.1972164347826087,0.2418516086956522,47.59773366,,0.0054565217391304,-0.0745434782608695,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,19,1900.0,2025-10-02 20:57:15.946000+00:00,2025-10-02 13:57:15.946,00:00:06.4,75435946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.04920056,0.3207687111111111,-3.096394,-0.3140731111111111,-0.0507583711111111,0.9425962666666666,-0.0508718222222221,0.1693679777777778,0.0915762755555555,47.59773366,,0.005,-0.0743555555555555,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,20,2000.0,2025-10-02 20:57:16.046000+00:00,2025-10-02 13:57:16.046,00:00:06.5,75436046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0491739489361702,0.3211170212765957,-3.0966491489361703,-0.3157453191489361,-0.050241959574468,0.9427171489361702,-0.0526504123404255,0.2709899361702128,0.0407205829787234,47.59773366,,0.0057234042553191,-0.0747234042553191,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,21,2100.0,2025-10-02 20:57:16.146000+00:00,2025-10-02 13:57:16.146,00:00:06.6,75436146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0493239060240963,0.3216370120481928,-3.0968615662650603,-0.3163059759036145,-0.0508931819277108,0.9428898192771084,-0.1813000497590361,0.5164067228915663,0.0494962156626506,47.59773366,,0.006,-0.0732168674698795,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
ride_52,22,2200.0,2025-10-02 20:57:16.246000+00:00,2025-10-02 13:57:16.246,00:00:06.7,75436246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0493831,0.321926,-3.0971,-0.314301,-0.0529903,0.942679,-0.279834,0.0485716,-0.00734297,47.59773366,0.0,0.006,-0.074,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,23,2300.0,2025-10-02 20:57:16.346000+00:00,2025-10-02 13:57:16.346,00:00:06.8,75436346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0495289865248226,0.3223593333333333,-3.0971921985815603,-0.3144222765957447,-0.0502357609929078,0.9428045319148936,-0.0195401702127659,0.4470101815602836,0.1152577179432624,47.59773366,,0.006,-0.074,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,24,2400.0,2025-10-02 20:57:16.446000+00:00,2025-10-02 13:57:16.446,00:00:06.9,75436446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0496818811764705,0.3237003411764705,-3.097417411764706,-0.3141346588235294,-0.0413163870588235,0.9431044941176472,-0.1590775788235294,0.1728208635294117,0.1428305176470588,47.59773366,,0.006,-0.074,2453.29,2465.62,-122.82562121,100.23217056,0.0,0.0,80.9,27.0,32.0,0.853,100,True
,25,2500.0,2025-10-02 20:57:16.546000+00:00,2025-10-02 13:57:16.546,00:00:07.0,75436546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0502548956521739,0.3242982608695652,-3.0975321739130437,-0.3155842391304347,-0.0433810565217391,0.9426364782608696,-0.3797763695652174,0.1490076608695652,0.140942652173913,47.59773366,,0.006,-0.074,2453.29,2465.62,-122.82562121,100.2181463454348,0.0,0.0,80.9,27.0,32.0,0.8538043478260869,100,True
,26,2600.0,2025-10-02 20:57:16.646000+00:00,2025-10-02 13:57:16.646,00:00:07.1,75436646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0511042092783505,0.3245252680412371,-3.0975061855670103,-0.3155258041237113,-0.053377330927835,0.942145175257732,-0.2943366701030928,0.1302358659793814,0.0742330536082474,47.59773366,,0.006,-0.074,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,27,2700.0,2025-10-02 20:57:16.746000+00:00,2025-10-02 13:57:16.746,00:00:07.2,75436746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0521309697674418,0.3248832325581395,-3.0974308139534883,-0.3135809186046511,-0.0534664860465116,0.9418289651162792,-0.6932908255813954,0.3264951976744186,0.0269053848837209,47.59773366,,0.006,-0.074,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,28,2800.0,2025-10-02 20:57:16.846000+00:00,2025-10-02 13:57:16.846,00:00:07.3,75436846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0529118225806451,0.3251752688172042,-3.09745311827957,-0.314662440860215,-0.0623248161290322,0.9414632150537634,-0.0393135806451612,0.1076528397849462,0.1757222903225806,47.59773366,,0.0058172043010752,-0.074,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,29,2900.0,2025-10-02 20:57:16.946000+00:00,2025-10-02 13:57:16.946,00:00:07.4,75436946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0524023266666666,0.3253074666666666,-3.0978760000000003,-0.3183758,-0.0574515533333333,0.9410835333333334,0.5546746,0.0524728466666666,0.3738284666666667,47.59773366,,0.005,-0.074,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,80.92666666666668,27.0,32.0,0.854,100,True
,30,3000.0,2025-10-02 20:57:17.046000+00:00,2025-10-02 13:57:17.046,00:00:07.5,75437046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0519368088888888,0.3253488888888889,-3.098279777777778,-0.3178800666666667,-0.0608442755555555,0.9407789777777776,0.2892555333333333,0.1307139733333333,0.2667009777777778,47.59773366,,0.0053777777777777,-0.074,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,80.96222222222222,27.0,32.0,0.854,100,True
,31,3100.0,2025-10-02 20:57:17.146000+00:00,2025-10-02 13:57:17.146,00:00:07.6,75437146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0513015354838709,0.3253789247311828,-3.098732365591398,-0.3167281182795698,-0.0568573548387096,0.940573311827957,0.3004549569892473,0.0284198709677419,0.1565456817204301,47.59773366,,0.0055268817204301,-0.074,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,80.947311827957,27.0,32.0,0.854,100,True
,32,3200.0,2025-10-02 20:57:17.246000+00:00,2025-10-02 13:57:17.246,00:00:07.7,75437246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0506521599999999,0.3253424,-3.099196,-0.316638,-0.05053732,0.940417,0.0113303999999999,-0.0202479999999999,0.10836064,47.59773366,,0.0056,-0.0733999999999999,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,81.0,27.0,32.0,0.854,100,True
,33,3300.0,2025-10-02 20:57:17.346000+00:00,2025-10-02 13:57:17.346,00:00:07.8,75437346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0505851518248175,0.3253865839416058,-3.099412262773723,-0.31766300729927,-0.0509223649635036,0.9403918613138686,-0.0609468671532846,0.0860888394160584,0.113613700729927,47.59773366,,0.006,-0.0734817518248175,2453.29,2465.62,-122.82562121,100.21473505,0.0,0.0,80.95182481751826,27.0,32.0,0.854,100,True
,34,3400.0,2025-10-02 20:57:17.446000+00:00,2025-10-02 13:57:17.446,00:00:07.9,75437446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0507153084269662,0.3253848258426966,-3.0995633146067414,-0.318832797752809,-0.0528764235955056,0.9403499157303372,0.0236878005617977,0.0384506702247191,0.1181242415730337,47.59773366,,0.0058370786516853,-0.0741629213483146,2453.29,2465.62,-122.82562121,100.20812412202248,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,35,3500.0,2025-10-02 20:57:17.546000+00:00,2025-10-02 13:57:17.546,00:00:08.0,75437546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0508215443820224,0.3254359494382022,-3.099816123595505,-0.3159631348314606,-0.0510078842696629,0.9403875561797752,0.0663002162921348,-0.000507363483146,0.1542630056179775,47.59773366,,0.0052752808988764,-0.0747247191011235,2453.29,2465.62,-122.82562121,100.18532781865169,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,36,3600.0,2025-10-02 20:57:17.646000+00:00,2025-10-02 13:57:17.646,00:00:08.1,75437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0507730413043478,0.3252653152173913,-3.100200543478261,-0.3174174347826086,-0.050379729347826,0.940355554347826,-0.0674429967391304,-0.0194579913043478,0.1855358913043478,47.59773366,,0.0055543478260869,-0.074445652173913,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,37,3700.0,2025-10-02 20:57:17.746000+00:00,2025-10-02 13:57:17.746,00:00:08.2,75437746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0507325613636363,0.3249423977272727,-3.1005642045454547,-0.3161890681818182,-0.051602134090909,0.94027075,-0.1999516818181818,-0.2549498931818182,0.1053432568181818,47.59773366,,0.0053295454545454,-0.074,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,38,3800.0,2025-10-02 20:57:17.846000+00:00,2025-10-02 13:57:17.846,00:00:08.3,75437846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0510228311111111,0.3244910111111111,-3.1007425555555552,-0.3155578666666667,-0.0528979322222222,0.9401527555555556,-0.0843095555555555,-0.3697278666666666,0.1609301066666666,47.59773366,,0.0065777777777777,-0.074,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,39,3900.0,2025-10-02 20:57:17.946000+00:00,2025-10-02 13:57:17.946,00:00:08.4,75437946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.05126243125,0.323949875,-3.100955625,-0.31817078125,-0.051860065625,0.94009240625,-0.0037713871875,-0.3116510625,0.064355390625,47.59773366,,0.00615625,-0.07484375,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,40,4000.0,2025-10-02 20:57:18.046000+00:00,2025-10-02 13:57:18.046,00:00:08.5,75438046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0514472052631578,0.3234573157894737,-3.101142105263158,-0.3163407894736842,-0.0537007263157894,0.9402157368421052,0.1354705189473684,-0.175164,0.0916570736842105,47.59773366,,0.006,-0.075,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.9,27.0,32.0,0.854,100,True
,41,4100.0,2025-10-02 20:57:18.146000+00:00,2025-10-02 13:57:18.146,00:00:08.6,75438146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0514068815217391,0.3233829456521739,-3.101448586956522,-0.3153289239130434,-0.0501618304347826,0.9408099891304348,-0.0788666456521739,-0.0970106826086956,0.1170594456521739,47.59773366,,0.006,-0.074,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.90978260869565,27.0,32.0,0.854,100,True
,42,4200.0,2025-10-02 20:57:18.246000+00:00,2025-10-02 13:57:18.246,00:00:08.7,75438246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0515897872093023,0.3229355581395349,-3.101665465116279,-0.3144922674418605,-0.0501684511627906,0.9410330930232558,-0.283800976744186,-0.1464233081395348,0.1077636221860465,47.59773366,,0.006,-0.0741976744186046,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.98023255813953,27.0,32.0,0.854,100,True
,43,4300.0,2025-10-02 20:57:18.346000+00:00,2025-10-02 13:57:18.346,00:00:08.8,75438346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.052060812087912,0.3228837252747252,-3.1018193406593406,-0.3135647472527472,-0.0532707934065934,0.9415628461538462,-0.349566,-0.0198236153846153,-0.000524819010989,47.59773366,,0.006,-0.0746593406593406,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.93406593406594,27.0,32.0,0.854,100,True
,44,4400.0,2025-10-02 20:57:18.446000+00:00,2025-10-02 13:57:18.446,00:00:08.9,75438446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0528411105263157,0.3227071052631579,-3.10184,-0.3148656842105263,-0.0591097368421052,0.9418022631578948,-0.3469899999999999,-0.0873736315789473,0.0295289805263157,47.59773366,,0.005578947368421,-0.074,2453.29,2465.62,-122.82562121,100.17415763,0.0,0.0,80.9578947368421,27.0,32.0,0.854,100,True
,45,4500.0,2025-10-02 20:57:18.546000+00:00,2025-10-02 13:57:18.546,00:00:09.0,75438546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0530102576923076,0.3222953461538461,-3.1020365384615385,-0.3147955769230769,-0.0552650192307692,0.9417155,-0.1439906923076922,-0.2731443192307692,0.1272789538461538,47.59773366,,0.0053461538461538,-0.074,2453.29,2465.62,-122.82562121,100.15811299076924,0.0,0.0,80.9,27.0,32.0,0.854,100,True
